,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
506776,5,False,"01 11, 2014",A1YQ4CZ5XEC11P,B00GW3TPWI,{'Format:': ' Kindle Edition'},TBOM,"Woah! This is another emotional story of Tristan and Nina. It will leave you speechless, sad, happy and then sad again! There's suspense, deception, loss, fear, true love and much more in FALL INTO ME.

Nina is still struggling to remember her life and Tristan. He is loving and kind and she's grateful for that but is apprehensive about it all. (Especially because she thinks she is not worthy of a man as hot as him.) She falls back in love with him all over again even while not knowing all the facts.

Tristan is a nervous wreck. He wants more than anything for Nina to remember him. He loves her so much and wants her in his life always. He's so afraid that he will lose her anyways after getting this 2nd chance with her over the secrets he's been keeping inside.

This book holds lots of secrets, lies, deception, death, loss, jealously, learning self-worth, love, friendships and more!

I loved Nina in this book. She was more open and said and did things she didn't do in book 1. She believed in them as a couple and fell in love with Tristan all over again w/out knowing his secrets. She is his rock and I enjoyed her character, personality, faith and support in Tristan.

Tristan well him... I was mad, upset and frustrated with him at times.. but still loved him! He loves Nina so much and would do anything to keep her! He doesn't want to give her up. He learns a lot of secrets in this book regarding his family and it shocks him. I felt so sorry for him. He's such an emotional man and I loved that about him.

Once you start this book you will devour it. The characters, plot and emotions are phenomenal. It will leave you breathless and needing/wanting more!

Well done, KM Scott! 5 stars from me!

I CAN'T wait until we get book 3!!!",Tanya the book obsessed momma's review,1389398400,,
1494979,3,False,"03 28, 2016",A2YE6OXCB7I9VS,B01CNTUGGI,{'Format:': ' Kindle Edition'},PNR Book Lover,"Wanting More (ebook)
by Jessica Ruddick

I wanted to really like Wanting More, more then I did.

Wanting More is the second novel in this series, I should have realized that when I requested this one.

Wanting More is told in Dual POV, Bri and Josh. There was a lot of push and pull, some banter and emotional moments. Both had their pasts to deal with, but they also learned to deal with them.

Honestly i'm not sure I liked this more or less by the time I was finished.

The characters annoyed me and I just couldn't get into it, it took me longer to read this one.

We have a little love, friendship, drama In Wanting More.

Arc Received for an honest review, My own thoughts and Opinions.

I would like to read more by this author tho.

Ang, PNR Book Lover Reviews",... More (ebook) by Jessica Ruddick I wanted to really like Wanting More,1459123200,,
328480,5,True,"09 26, 2017",A3U7T4KWOI4KKV,B00CMJ90M6,{'Format:': ' Kindle Edition'},Nae Nae,I can't wait to read the second series. Stuff like this happens in real life. It's cruel and wrong but it happens. I just hope she protects her sister.,Good Short Story,1506384000,,
410545,5,True,"08 16, 2013",A1HRL1G1T9Q14T,B00EI5XX7U,{'Format:': ' Kindle Edition'},jwreinhold,"I just finished reading Heller's Decision and all I can say is J.D. you did it again!
This book does exactly what is was made to do.....it ENTERTAINS!
A fast moving book full of action and humor with characters you will love or hate....or hate to love!
It really does leave you wanting more.  I can't wait for the next book!
Thank you J.D. Nixon!",jwreinhold,1376611200,,
338964,5,True,"07 11, 2013",A2IV74JCKDT290,B00CTB6O94,{'Format:': ' Kindle Edition'},Kenneth C. Williams,"Again, an excellent offering.  I thoroughly enjoyed it and recommend it to anyone for a good and entertaining read.  I'll be looking forward to the next offering.",final Dawn,1373500800,,
287972,5,True,"08 10, 2014",A2BU8F7WVY26UA,B00BVA2QBO,{'Format:': ' Kindle Edition'},Kindle Customer,The mating chase is a great read I enjoyed it greatly true love is what everyone wants as mates it's even better,The mating chase,1407628800,,
598866,5,True,"12 3, 2014",A1BQCS2UMT6WLD,B00IP2TIWG,{'Format:': ' Kindle Edition'},An Amazon Customer,"Enjoyed this book very much. Characters and situations believable . There was drama, sorrow, happiness and love. A nice quick read with everything ended for a good story.",thought this was a great story,1417564800,,
1931451,5,False,"10 5, 2014",AJ5Y855ZN5IIK,B00NY2JA70,{'Format:': ' Kindle Edition'},Amazon customer,"Whoa.  This book surprised the hell out of me!  It was thrilling, sexy and captivating!  I hope the author writes another installment, because I want more of these amazing characters!",THRILLING!!!,1412467200,2,
2203169,3,True,"03 30, 2018",A3LH8IBNEFV1GZ,B01FE5C2CO,{'Format:': ' Kindle Edition'},Kindle Customer,It was a decent story. Not too remarkable. But good. Shows a bbw and ex Don can do ok. But needed to show who was bad guy.,Pretty good,1522368000,,
943072,4,False,"01 16, 2016",A2DURWUJV5HF2H,B00R20MQW6,{'Format:': ' Kindle Edition'},Nate D,Got this as an arc for an honest review. I really enjoyed how these guys life came full circle & dealing with everyday life. Until a tragedy throws a spin on things...which brings a bit more drama & life challenges. An enjoyable read.,Enjoyable read,1452902400,,
1688241,5,False,"02 28, 2013",A3OY4BK6U4EEOX,B008YNLX38,{'Format:': ' Kindle Edition'},Nancy,"""And the King will answer them, 'Truly, I say to you, as you did it to one of the least of these my brothers, you did it to me.'""  Matthew 25:40. ESV
  It is when we are willing to get outside ourselves and do for others that we are able to overcome the pain & grief in our own lives.  Nate Saylor was a famous football player whose game-losing fumble had knocked his team out of the playoffs for the Super Bowl.  Other things weren't going well for him publicity-wise either and he wasn't trying to correct the public's view.  His agent pretty much forced his hand to work with Moments for Miracles as damage control.
  Nate still had not overcome his grief at losing his little brother to an unknown illness years before.  Now there was one little boy dying from leukemia who idolized Nate and his wish was to meet him.  When Nate conceeded to the visit it became so much more than he had anticipated.  Little Zac and his mom, Shayna, both had faith God could and would answer their prayers and their faith soon drew Nate back to the faith he had put aside.
  As the story progresses Nate becomes more & more involved with Zac & his mom and God brings unexpected blessings to everyone involved.  As we look below the surface we find God's way is the best way.  This is a good love story with a strong faith message.
  I received this book in exchange for a review and found it even better than I had anticipated.",Losing can bring out the winner in us.,1362009600,,
672716,5,True,"05 26, 2014",A2BDX9EEIQWA87,B00K94J2OW,{'Format:': ' Kindle Edition'},carolyn b guzman,Soul bond loved the book. Was a quick read. Can't wait for the next book . I hope their are more in this series,Soul bond,1401062400,,
963097,5,True,"02 28, 2015",A2RHKGP88X05TK,B00RRCBJTU,{'Format:': ' Kindle Edition'},Kindle Tracey,Life never goes as planned but with God's help you can overcome the problem of the world. I really enjoyed this story and I hope you too.,Life,1425081600,,
908092,4,True,"10 7, 2016",APIRI4B279WV7,B00PUSZDZY,{'Format:': ' Kindle Edition'},Kindle Customer,"Loved this sea tale. More about the shamans of south coast. I felt like he caught the flavor of listening and being mindful of the world, finding your true place in it. Not an easy task. He made it seem simple and that is the trick. Every day living, striving, seeking and finding, living and solving for problems that are not clear at first. Loved it. I will be visiting this book again.",Delightful,1475798400,,
753592,5,True,"07 23, 2014",A2CAB8ICKFO54I,B00M2F2L76,{'Format:': ' Kindle Edition'},nicki morris,you def did ya job on this one another hitta can't wait for the next one and I'm hoping C ain't who I think it is . Man I swear I love me some knowledge him and Asia  need to get it together and fix things . Cordae I'm ready for somebody to hurry up and body his ass but I'm not going to say nothing else lol great job,Yesssssssss,1406073600,,
2210461,5,False,"12 20, 2016",A1XCQG2I3XKWO4,B01G7MOHXU,{'Format:': ' Kindle Edition'},ADRIANE ALEXANDER,This was an interesting book. It kept my interest through out. There were highs and lows but overall this was a great read. Cleo had a lot of hang-ups about who she was and where she should be. But what she considered to be hitting bottom was just the beginning of her climb to the top. Alec thought he knew who Cleo was but he truly had no idea.,The truth set them free,1482192000,,
587606,5,True,"01 7, 2015",A3JSIYOAE30HRM,B00IHQAYYQ,{'Format:': ' Kindle Edition'},Jack L,Like this author! Can't wait! Hoping more stories are in the pipeline!,A good twist on the Zombie Apocalypse,1420588800,,
1631557,5,True,"03 10, 2015",A34H8A006XDCN2,B003TSETIE,{'Format:': ' Kindle Edition'},Kindle Customer,Good book interesting story line.,Five Stars,1425945600,,
742252,3,True,"12 2, 2014",AXO9L6OMF7P42,B00LS6MCMY,{'Format:': ' Kindle Edition'},kootie,good story; not the best writing,Three Stars,1417478400,,
1718757,4,True,"11 1, 2016",AL7YE5YV1GWXO,B00B3WF9DW,{'Format:': ' Kindle Edition'},Wanda L. Calvert,Some of the same characters in this series and I like that,Nice,1477958400,,
1804702,5,True,"02 24, 2014",A328S9RN3U5M68,B00GM8D1L4,{'Format:': ' Kindle Edition'},Grady Harp,"VG Harrison is as much a mystery as the novels that comprise the triptych PROJECT SOLSTICE (SECTION 51 is Book 1, DEPARTMENT 51 is Book 2, and UNIT 51 is Book 3). Searching for Harrison's biography only gives bits and pieces of inspiration for the novels; we do know that Harrison lives in North Carolina, has a day job, and writes books in spare time. Gender: not designated, though the Facebook page refers to VG as `him' - and perhaps that ups the ante on the mystery that pervades this little work that adroitly mixes supernatural/paranormal, science fiction and horror. Now we have a word from the author about the concept of his current novels: `Project Solstice is a top secret initiative that explains why the government spends $20,000 on toilet seats and $49,000 on cuff links. The extra money has to go somewhere and this secret organization has been on the receiving end for decades, long before the Roswell Incident. But if you're looking for information about that or Area 51, you won't find it here. The ""aliens"" have lived in our fairytales as skinwalkers, vampires, and nymphs as far back as anyone can remember. Unfortunately, they're real. But, that's not what Project Solstice is about. It's about what the government has been doing with the technology that brought them here.'

Still with one volume to go this reviewer would recommend reading the entire trilogy, of which this is Book 2. Not that DEPARTMENT 51 cannot stand on its own as a complete story - it can, but the background from SECTION 51 heightens the experience of delving into this book. Grieving of the murder of her triplet brother Ian, Ava Frost discovers a threat from the loathed Department 51 - she is to be imprisoned for bizarre criminal charges. Remember that Ava is an empath (an empath is someone with the ability to scan another's psyche for thoughts and feelings or for past, present, and future life occurrences). She learns that a sentient, complex computer program called Ian 2 has been imprinted with her brother's anagrams. But even more sinister, the computer is linked to her brain, sharing the same organic metal as her cybernetic implant. Department 51 wants her to disable Ian 2, but when an alien craft threatens the Earth, Ava discovers her brother's computer program may be the only key to deciphering the invaders' intentions.

VG Harrison writes with language appropriate to the characters and moves the story along as fast as a space ship spinning out of control. Even for those who do not relish sci-fi or paranormal or alien tales, Harrison writes in a manner that remains propulsive. As bizarre as the characters and actions are, they become part of our psyches - polished writing such as this is a gift. Grady Harp, February 14",PROJECT SOLSTICE - Where sci-fi and fantasy become one,1393200000,,
1825128,4,True,"11 24, 2014",A278MXX9V8LAOP,B00HQOSQZ4,{'Format:': ' Kindle Edition'},JJares,"This book makes Einstein seem just like a (very gifted) neighbor.  He had a hard time in school until he could concentrate on the things that interested him (instead of required courses in which he had little interest).

Einstein wasn't a great husband and father; but he was probably the most intelligent person of the 20th century.  His theories are probably the backbone of our physics, but he could express himself so a layman could understand the basic principles of his work.

This book emphasizes what Einstein had in common with the rest of us and I found that angle refreshing.  There are plenty of photos.",A Quick Study of a Brilliant Scientist,1416787200,,
915825,5,True,"07 24, 2016",A2IEFKYYUPOISY,B00Q5GL4SU,{'Format:': ' Kindle Edition'},Amazon Customer,This time travel romance kept me hooked until the finish. It doesn't disappoint.,Awesome!!,1469318400,,
1899323,5,True,"11 22, 2016",A3H38968JZF6VK,B00LW78OS0,{'Format:': ' Kindle Edition'},Barbara,The love story of Paul and Bailey. Bailey return home after her husband is kill in a car accident and her father loss his foot.  Paul and Bailey were teenage lovers and she got pregnant by him and had an abortion. Can they find love again.  You love this love story.,Montana Cowgirl (Big Sky Maverick Book 1),1479772800,,
1259422,5,False,"05 27, 2016",A38DMQNFVJ471U,B015649FAA,{'Format:': ' Kindle Edition'},Monique Momo,Loved this book. At First I wasn't sure how I felt about it but then it sucked me in. This book had me yelling and wanting to smack the characters but that;s what made me love it more... Monica did an amazing job with this book can't wait to read whats next.,Loved this book,1464307200,,
1870354,5,True,"05 16, 2014",A2UAVT33KNMXMH,B00K6BRG5A,{'Format:': ' Kindle Edition'},Amazon Customer,"It was overall a good read. I bought this book because I feel a little cloudy and tired throughout the day. In the book I learned about what supplements to take and different techniques to boost memory. After applying these, I am feeling more energized, focused, and alert.",good read!,1400198400,,
67146,5,True,"09 26, 2013",A3S1AC4TB23IXD,B005HMGY0G,{'Format:': ' Kindle Edition'},Nancy L,"Glad that I bought this series. I got to see the situation from a book that i read before called ""The Spell"" and wanted to read them all from the start and boy am I glad that I did.",Wolves......Love it,1380153600,2,
1993571,3,True,"03 16, 2018",A1USAEASUO92N8,B00TBAY128,{'Format:': ' Kindle Edition'},Amazon Customer,Nice to see that Margo isn't the bad guy or woman in this case that everyone thinks she is . Aswell as finding her mate she also finds a friendship in sorts with mason . Great read,Good read.,1521158400,,
2197318,4,False,"10 20, 2017",AEFMXIZDE4F4S,B01EQMYB4I,{'Format:': ' Kindle Edition'},Kindle Customer,This was a wonderful easy read. Nice short story to wet your whistle. Just enough drama and suspense to leave you wanting more,Thank you,1508457600,,
245000,5,False,"05 22, 2015",A2S43Y9YJ9OEA5,B00AZRMAEW,{'Format:': ' Kindle Edition'},Xavier Roberts,I need more my girls better be blasting in the next book Shameeka....and lil homicide need to be apart #3,Why muscle and homicide had to die,1432252800,,
416990,5,True,"03 21, 2014",A1TSN75PIC23UH,B00EOARZ4G,{'Format:': ' Kindle Edition'},tom,"This amazing work of fiction by one of my favorite authors, predicted what Russia would do if they were left unafraid of USA retaliation.  It was written before Russia ""annexed"" the Crimean Peninsula and now, 2/21/14, Russia has 20,000 troops on the Unkrainian border.  Will Russion invade Ukraine?  Let's hope not because the current USA administration will do nothing to stop this from happening.",Tom Clancy predicted the future of Ukraine,1395360000,,
388430,4,False,"08 23, 2013",A129GOUKQHVKM9,B00DZ4OGUS,{'Format:': ' Kindle Edition'},A. Wooden,"If you are looking for a story that grabs you from the first page and has you turned on, surprised, confused, and wondering what will happen next.... Then this is the book for you!!!  This is the story of Angel Mabbott.  She has a past full of pain and loss in California, but when her Uncle sends her to Minneapolis for college she is determined  to make something of her life.  Angel feels like she has no one left in her life that loves her and has major guilt issues over her fathers death.

""I want to feel the way I look. Happy, healthy and beautiful.""

What she doesn't know is that there is a mystery man who is completely head over heels in love with her, but was always told to stay away by her father.  Without her Dad, he is determined to make her happy, protect her and heal her... but she has no idea who he is!  On her journey in college you meet her roommate Lola, who tries to help her decide between these 2 sexy men who are convinced they are who Angel should be with.  You have Kevin Hawken the domineering man who forces himself into her life.  They are in college together and he is determined to help her study and be happy.  Then you have Roman Conti, the successful businessman who immediately intrigues her because of his loving and protective side that she craves in her life.  The sexual chemistry and jealousy between both pairs is OUT OF THIS WORLD!

""You are going to have one heck of a life here, with two guys fighting over you.""
""... my heart answers instead. I have fallen in love with two men.""

At every turn you are trying to decide who will she choose, what exactly happened in her past, and who is the mystery man?  Angel is trying to find her way out and follow her heart, but what if she picks the wrong man?
This is a great first novel and I can't wait to read the second one!  I immediately wanted to reread it and try to connect some of the dots left in my head, because I don't want to wait for the next book!!!  I need answers!!!  Definitely a must read!

4 INTRIGUING STARS!",INTRIGUING! MUST READ!!!,1377216000,,
783425,5,True,"01 28, 2015",A3JVICFD5REACI,B00MT0UBQM,{'Format:': ' Kindle Edition'},Kindle Customer,"This was a fantastic story, a sweet romance with enchanting characters. Loved Lacey right from the start. Joe took a little getting used to with his hatred towards his father and his telling Lacey he wasn't a one woman man. However, once he really got to know her, he had no desire to look at another woman. And the author did a nice job of explaining Joe's animosity towards his dad. Joe and Lacey go through several trials before finally getting their HEA.  Their journey is frought with danger and heartache, with anger and forgiveness and most of all love. Excellent read.",Mail Order Bride:Westward Fortune,1422403200,2,
549344,5,True,"02 1, 2014",A2FQBAU6THAA4W,B00HQLF9N4,{'Format:': ' Kindle Edition'},MVashun,Great ending to a banging series!!!! I'm ready for the next BOOK !! You have an amazing talent keep the heat comin :),Thug luv for real,1391212800,,
2089182,3,True,"01 3, 2017",A18B95ZR817XRQ,B014Z8IAWM,{'Format:': ' Kindle Edition'},Sandy L,Plot just didn't come together but was well written and and some memorable characters. The brother Nicholas was interesting even though he was a secondary character.,Okay.,1483401600,,
82891,4,False,"03 16, 2013",A1Z5X86W8JFP4P,B005TFLNS4,{'Format:': ' Kindle Edition'},Kindle Customer,"This book grabbed my attention from the start and did let it go. It got a little rough reading toward the end, like the writer wanted to hurry up and finish, but it was still a good read.","Cute, quick read.",1363392000,,
804273,5,False,"12 8, 2010",A3VXVH4P85N73K,B00N7LVV0M,{'Format:': ' Paperback'},David Milliern,"You think that you would know what to expect from Twain after having read much of his fiction, but that just isn't the case.  After having read this book, I am convinced that, had Twain put his mind to it, he could have written about two snails racing and it would have been funny, interesting, and enthralling.  I just could not put this book down, as I realized that the only thing better than Mark Twain's fiction is wondering about how real his nonfiction is!  Twain's humor never fails him.  I have never encountered a book that is so mentally involving, yet so relaxing.  I say ""involving"" because Twain seems to use just the right words and phrases to stimulate the imagination.  My recommendation is to grab yourself a hammock, set it up next to a river or stream, and sip on lemonade while reading and chuckling.  This book provided me with a few of my best spent hours on a summer's day that I could imagine.  Enjoy!",One of the Best Literary Voices of All Time!,1291766400,4,
1677744,3,True,"08 19, 2014",A3SZ5EWXNBUKBW,B007J75Y2G,{'Format:': ' Kindle Edition'},Danielle Rogers,ok,Three Stars,1408406400,,
555959,5,False,"07 10, 2014",A3GMFUB3LT91F9,B00HVOE3VK,{'Format:': ' Kindle Edition'},Georgia,"Well....what can I say? Wow. Charlie's pond is most definitely not what I expected. When I was told it had themes of domestic violence and abuse, I was a bit skeptical because most books are so clinical in their descriptions of violence and abuse. This was not one of those books. You truly end up feeling for Sam. She doesn't annoy you with whining or play the victim card too strongly, instead making her perspective clear until all you want to do is root for her to come out on top. I swear to God, the scene with Jake and Coleen after the weekend away almost broke my heart, even I believed change was possible with Charlie at the house party and the courtroom scene had my heart thumping. Don't expect much in terms of a plot , expect a journey.

*I was given this book in exchange for a fair and honest review*",Emotional rollercoaster,1404950400,3,
1021655,4,False,"04 4, 2015",AP0MMULH95T9W,B00TUC75T8,{'Format:': ' Kindle Edition'},Mary L,A fun beginning to a new series. I will definitely look for more about Lacey Luzzi.,Funny and myterious,1428105600,,
1472515,5,False,"02 22, 2016",AJ80WW1T5KJIC,B01BW2ZQAI,{'Format:': ' Kindle Edition'},goodem,"There are three things that you need to know about HJ Bellus newest book- The Hunted:

Who knew HJ Bellus could make powdered donuts the newest aphrodisiac?
She made Adam Spahn even hotter by creating the big bad wolf- Van Hollis- Cover alone captures you, but the story nailed it!
It is so damn good that you just cant put it down!

HJ Bellus has absolutely astounded me with her newest release. Its dark, gritty, intense and the heat coming off it will threaten to melt your ereader! Its unlike anything else shes written and known for and shes pulled it off flawlessly.

The Hunted is a dark romantic read. Its intense to say the least! Van Hollis is the epitome of the big bad wolf and Basil is his lamb to slaughter. Like a moth drawn to a flame, Basil cant stay away from her bad boy neighbor. His mysterious draw is too intense. Bellus did an amazing job at writing a super dark alpha man that oozes a broody sex appeal like no other character out there. He is compelling not only to Basil but to the reader. I could not get enough of Van Hollis. His broken strength fascinated me in ways I did not expect.

Lets get real- The sex scenes in this book Lord have mercy on my soul. If Van Hollis were real every woman on the planet would be lined up outside his door just waiting on a turn. Be ready ladies, Bellus has written a book that is gonna leave you hot and bothered! If that doesnt capture your attention, then her heart pounding murder plot will.

Not only did Bellus write an exceptionally hot brooding sex on a stick alpha, she wrote an amazing story filled with twists, turns, and jaw dropping moments. Some so surprising itll have you reading all over again! Bellus was strong in her writing, unafraid of taking risks, pushing boundaries and she killed it! Ive been a big fan of her writing for sometime and by far, this is her best work to date. The story itself was intense leaving you checking over your shoulder as you read the characters uneasiness of the environment and situation around them. Are the good guys truly good or should you seek comfort in the bad?

I cant begin to say enough wonderful things about this book. Bellus killed it on so many levels that if you weren't a fan before reading this book, you will be after. I was completely overtaken by this story and did not want it to end. However, I am so excited to see what Bellus has in store for us in the future after reading this amazing book. Things are only going up for Bellus as she continues to give us her amazing stories! Cant wait!","Its dark, gritty, intense and the heat coming off it will threaten to melt your ereader!",1456099200,,
656774,4,True,"05 24, 2014",A36RJ56NISGUDK,B00JYYBCP0,{'Format:': ' Kindle Edition'},milkintea,This is a quick read. The story is similar to others in this genre.  There is some character development and background history.....history that has to be overcome so the title can come to fruition.,Quick read,1400889600,,
1096421,5,True,"06 27, 2015",A2ARHETQZHATTT,B00WJUSLT6,{'Format:': ' Kindle Edition'},Kindle Customer,this was a sweet read,Five Stars,1435363200,,
382416,5,True,"11 15, 2013",A1Q6090OWANRMC,B00DTZYF0E,{'Format:': ' Kindle Edition'},Kindle reader,"I didn't realize all the health benefits that herbs provide for brain health. One of the reasons I love Indian food so much is its heavy use of spices. This book includes recipes and a chart that tells you what herbs to use for each type of food. Includes a few recipes and a bonus chapter on Apple Cider Vinegar, another natural remedy.",Herbs for Improved Brain Function,1384473600,,
1962741,5,False,"12 2, 2014",A2RB7HLATCVYJP,B00QCSUG12,{'Format:': ' Kindle Edition'},jonmontanavega,"Disclaimer:  At the time Parts 1 and 2 of Have a Heart were published I didn't know the author. Ive since gotten to know her over the internet.  Ive made some suggestions (largely and wisely ignored) and now purchased the book. Ive not been paid a thing nor asked to write a review. NO SPOILERS.

Rachel Burns has a great talent for two things:  She writes characters who compel me to care about them  or loathe them.  I get upset when they are mistreated and cheer for their successes.  Part 4 continues this: I care about Brianna and want to ___ [omitted, LOL] ___ Scott.

The second thing that Ms. Burns does very well is twist plots.  While Heart remains a boy-meets-girl story, her twists in the plot continue to surprise me.  Many are what I call ka-thunk moments: those times when I realized that the author has flushed the toilet and, instead of draining, it is overflowing on this or that character in an unexpected way.  Gritty but savored.

I cant count.  There is a third aspect of Ms. Burns books I enjoy, one that continues in Heart Part IV.  Her characters are not runway models.  By this I mean that in almost every book there is a significant person with a medical issue.  Here, Brianna has a major, life threatening, heart condition. Authors create worlds for readers to enjoy. We willingly suspend disbelief to enter.  Disorders, conditions and illnesses make that easier for me.  However, Ms. Burns is not on a soapbox. She isn't advocating for a cause, a medical condition with a colored ribbon. The best word might be illustrating  she illustrates that average people can star in the imaginary world(s) a good book creates.

What don't I like about Heart IV?  I would not read this book out of order - you need to read Parts 1 to 3 first.  There are fewer DD / corporal punishment elements than some readers of this genre may expect.  When you read Heart IV youll understand why.  Just saying.  Jon","They're Playing Our Song, My Heart's A-Flutter",1417478400,,
