,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
402667,5,True,"09 20, 2016",A2TPXUWO6JPS3B,B004ARDEIY,,Rebecca Martinez,GOOD PRODUCT,Five Stars,1474329600,,
207199,5,True,"08 22, 2011",A1FVQ84B5M1NNA,B000VKWXVI,,Zorro Oscuro,"Out of the box, it works as well as the HP version at a fraction of the cost.  Hopefully it lasts as long, but so far, so good.",Super Value,1313971200,,
648933,4,True,"08 13, 2015",A2N67KJK276V45,B00UY1AO3I,"{'Size:': ' Standard', 'Style Name:': ' Gold Foil Dots, Jul 2015 - Dec 2016'}",cds,"Overall good planner ! Cute pages and break down during the week of : morning, afternoon, and evenings is helpful. Great colors :) Reminds me of a planner by Kate Spade - but better. Only downside - the cover is NOT hardcover, only thick laminate - but this makes it light to carry :) Google the name of the planner and you can see a video of it's interior pages.",Overall good planner! Cute pages and break down during the ...,1439424000,,
645429,5,True,"03 28, 2018",A29TMNCRVAT54G,B00UHJC480,"{'Size:': ' 12-Count', 'Color:': ' Assorted Core Colors', 'Package Type:': ' Standard Packaging'}",RED,"When working on a project of decorating a craft ,these markets are great. I use them when making cards and they are great. I would not recommend using them for coloring..They are not designed for it. Covers for pens hold well and color of pens are what is on the paper.  I have always trusted  paper mate and these are no different from my high expectations",Felt pens,1522195200,,
445232,5,True,"04 16, 2014",A1LDBE1I4TIOLX,B005QAQFFS,{'Style:': ' Shredder'},Lina,"I love this shredder! It's quick, strong, and I love the security of the cross-cut. It even has a slot for credit cards and CDs, but I've never used it. I had a crappy 6-page shredder before so this is a major upgrade for me when that one FINALLY died. Had that one for about 10 years, so I imagine this one will be just as good :) I've always had such great experiences with Amazon, so I fell good buying their products and feel I an trust them as I trust the way they handle their business. The only bummer (for me) is the bright green power light, but I just put a piece of duck tape on it and problem solved :)",AWESOME SHREDDER,1397606400,,
673019,5,True,"11 10, 2017",A3BLXD549G1SFL,B010TLSFA6,,Robert Culbertson,"EVERYONE SHOULD HAVE ONE, THEY DO SO MUCH  TO ELLEVIATE BACK PAIN.",Five Stars,1510272000,,
729276,5,True,"10 10, 2017",ATZFZONPLXQJN,B01E754IYC,"{'Size:': ' Large', 'Style:': ' 2018'}",Michael West Virginia,Awesome and highly recommend his calendar,Very Please,1507593600,2,
117515,5,True,"10 22, 2013",A1AAWWGOC8ZREP,B0004F7GF8,"{'Size:': ' 5-Count', 'Color:': ' Assorted Colors with Metallics', 'Style:': ' Medium Point'}",San Diego Malcolm,These are some handy paint pens. I can't believe I actually got all the colors I could forseably need in one box. Nice!,Already tried and liked,1382400000,,
355516,4,True,"03 2, 2010",A2ZRMCRLDSUX6R,B001XWCQO2,,Tom,"Since I gave up on becoming paperless, I thought this scanner would enable me to have access to the mountains of paper we generate in out business when I'm out in the field. The scanner works better than I had hoped. It's fast and it simply works. We scan copies of contracts, mail, delivery receipts and virtually every piece of paper we handle. We file those documents according to job, client etc. Once filed, we have access to the documents over our network and via laptop & iPhone while in the field. No longer to we have to lug files of paper around to job sites. The only down side so far is that when we need a printed copy of a document we have scanned while out in the field, we are creating another piece of paper by printing it in the field and that often gets tossed after it serves it's purpose. Like I said, we gave up on becoming paperless a long time ago. The software makes the scanner all the more versatile. If you create and or handle a lot of paper, this bundle may help you organize and allow easier access to those documents.",ScanSnap,1267488000,6,
288581,3,True,"02 20, 2015",A28H71XYL21SU1,B0015MVV1O,,Glassman,good price,Three Stars,1424390400,,
451157,5,True,"11 3, 2016",A3BHMLC4E0GOLC,B0062ZNYFK,{'Size:': ' 1 x Toner'},Amazon Junky,It works.,Excellent Value,1478131200,,
228991,4,True,"02 22, 2014",A17C31Z7M3G9HO,B0012VR7N4,{'Size:': ' 1-Pack of 18'},Apocalypse Preparer,"No Forest Green!

I got at least: 2 Aqua, 1 Lime, 1 Green, 2 Red, 2 Black, 2 Blue, 1 Purple, 1 Plum, 1 Dark Brown, 1 Light Brown, 1 Orange. 3 Others were Duplicates, but I've already lost track.

If your expecting all the colors, don't get this, instead get the 16 Color Pack With Every Color INCLUDING FOREST GREEN! (my favorite color)

If your looking for a lot of Dry Erase Markers to Fill a Bin at the Office or at School, THIS IS AWESOME!",12 Colors! 18 Markers. 6 Duplicate Colors.,1393027200,,
187861,4,True,"09 4, 2017",A1HWIIVA96PV6H,B000MK647G,,Over60,Excellent value.  Fits my needs well.  Great service.,Four Stars,1504483200,,
696817,4,True,"07 13, 2016",A33XZQ3JQ4C1UR,B017GE26AY,,R Shattuck,These gel ink coloring pens are a good set for the price. All of my pens worked out of the package.,These gel ink coloring pens are a good set for the price,1468368000,,
664870,4,True,"07 8, 2017",A77SH4285YSLC,B00Y1D0QJ2,,ross j jones,Good job,Four Stars,1499472000,,
329677,1,True,"11 26, 2014",AWZYKHUM4DSVS,B001EO6LMC,{'Color:': ' Color Multipack'},Amber,These were awful. :( I think I must have got a bad batch...after a month or so all the colors would only print pink and gray. Very sad I spent $50 on this. Not sure what to order now. :/,Sad mama llama has no color prints,1416960000,,
765721,5,True,"03 31, 2014",A3QNT5R0MOHNM,B002M7W1RE,,Zenel,These are great dividers for someone who has a lot of info to keep track of.  I'm in a medic program and fill up a 5 inch binder about every 6 weeks so I needed two sets of these and they work perfect.  I definitely recommend them.,Great,1396224000,,
689241,5,True,"04 20, 2018",A1JKP7ZAIQ0YXN,B015DPXDL4,,TooToot,"So far, so good!",Good price,1524182400,,
28791,5,True,"04 24, 2016",A2EXX7KGH2BFR,B00006B8G6,"{'Size:': ' 2 x 3 1/2 in', 'Color:': ' White'}",Cybercats,"Great, as always! Top quality!",Five Stars,1461456000,,
782777,4,True,"06 20, 2014",A18LHAN2XQVYQ3,B00HJ2P4BC,,Draugadrotin,I love this pen. . .writes very beautifully . . looks very nice . . . my handwriting actually looks a lot nicer when i write with this pen,Beautiful pen,1403222400,,
106166,2,True,"02 16, 2017",A2KMLVZ5CPEBJI,B0000UZ58C,,DIGITALSHOOTER,"I find it difficult to write a review for a product that lasted just about 1 year. The heaviest thing I carried in this cart was laundry, one bag to be exact. The quality is poor and as I stated, did not last quite one year. I tried contacting the vendor but never heard from them. I did not expect them to take it back or to refund me any money because of the time that has passed, however, it would have been a nice touch, had the vendor contacted me to perhaps ask about the nature of my problem. At this point, all I can ask, is to have potential customers read my review to make their own choice about whether or not to purchase this poor quality cart.",Live & Learn,1487203200,3,
789295,5,True,"03 23, 2017",A2TJPK7UPY9OEJ,B00Q526JR0,,Barbara T.,LOVE. LOVE. and will be back for the same EVERY YEAR!!,Gorgeous!,1490227200,,
155058,4,True,"10 14, 2014",A2FKBJMZHQ59NX,B000E8OVOO,,Joseph R.,"Received, very quickly, as described. Put in machine working great so far. Thanks",Put in machine working great so far,1413244800,,
79708,5,True,"04 19, 2016",A26U89BQJ9NSBQ,B00006IEEV,"{'Size:': ' 48-Pack', 'Product Packaging:': ' Standard Packaging', 'Style:': ' Colored Pencils'}",Barefootess,"My first fancy colored pencils! They are really soft. Really soft. Compared to my cheapies I was using before. Maybe not the best investment for a new colorer, but I am doing just fine now that I'm used to them!",Maybe not the best investment for a new colorer,1461024000,,
423685,5,True,"03 8, 2018",A36X0BGMROA9ZH,B004YZ7Q5E,"{'Size:': ' 12 Pack', 'Color:': ' Black', 'Style:': ' 0.5mm Needle Tip'}",MrsPicky,"If you like your .05 Tip smooth pens these will not disappoint. I hate our ballpoint office pens so I order my own. I usually order the Pilot G-2 .05 but somehow came across one of these and love it much better. No smearing, smooth fine tip writing. I like how it makes a good impression on carbon copy forms without having to press hard or go over it again. The G-2's sometimes write too smooth and are not very good on multiple copy forms, you have to press hard and they smear. Not getting rid of my G-2's but definitely these are my new favorite. Very satisfied and shipping was fast.",Compare to Pilot G-2 .05 Gel Tips....,1520467200,,
636836,5,True,"09 3, 2016",AY1NQHLYQCDHT,B00SR07MQU,{'Color:': ' Plum blossom'},SuzanneBradbury,arrived very quickly ! exactly what i ordered is what i got good quality actually yes i would order again,exactly what i ordered is what i got good quality actually yes i would order again,1472860800,,
39800,5,True,"10 30, 2016",A2WLKT8D01MIF9,B00006IC8I,"{'Item Package Quantity:': ' 1', 'Package Quantity:': ' 1'}",Adam R. Fritz,Good Item,Five Stars,1477785600,,
468330,3,False,"12 6, 2016",AGNDXFI7BT5JE,B007FDJQSW,"{'Size:': ' 4"" x 6""', 'Color:': ' Chevron Assorted'}",Jan,"Don't know how many stars. The picture looks like a copyright and brand is printed on bottom left.  If this type of card is not totally blank (front and back), it is useless.",Infringement?,1480982400,,
431597,4,True,"06 16, 2015",A2KHKJDDV7MW5R,B0057M5XEE,,DPW,my printer does not want to recognize the generic cartridge. propitiatory manufacturing practices are very annoying.,propitiatory manufacturing practices are very annoying.,1434412800,,
123587,4,True,"08 22, 2015",A10EUNHCOZQUWH,B0006HWTW4,{'Style:': ' 6-tier legal size'},Shawna S.,"Great for paper sorting. Although it does have label holders, it did not come with any labels and that cost the product a star. I had to spend time manually cutting paper to size for labeling and they don't stay in place too well. Need to ship with pre-cut labels to get 5 star rating!",Does the trick,1440201600,,
579224,5,False,"12 8, 2017",A2USY5SXCPEAMY,B00JXQQNC6,{'Color:': ' Black'},jedi008,"It seems that KeySmart has addressed the ""breaking screw"" problem from the earlier posts and in addition, they offer a 2 year guarantee.  So with that, here are my thoughts.

At first I was skeptical.  A new key ring/organizer?  Short answer: yes!  This is an elegant solution to jingling keys and fumbling through them.  The o-ring lock system allows you to make it as tight or loose as possible - I really like that.  the spacers and additional longer screws allow you to really tailor this to your specific needs and keys.

In the end, for less than $15, this was a great buy!  I understand you can ""accessorize"" it with all sorts of add-ons (USB drive, flashlight, screwdriver...) but for me, the plain, old key holder was enough!","Yes, it is all that and a bag of chips!!!!!",1512691200,,
293519,5,True,"12 23, 2016",AY15129AHWRSS,B0016P4A5Y,{'Size:': ' Index Cards'},Steve,Nice thanks,Five Stars,1482451200,,
338256,5,True,"10 6, 2015",A1FU0TTDJFOTWU,B001JEB744,{'Color:': ' Overstuffed Stocking'},catherine lewandowski,Another winning Christmas card that will bring a smile to the face of those who receive it.,Five Stars,1444089600,,
570900,5,True,"12 28, 2016",ABUTRE14Y424Z,B00J2EF4K6,{'Size:': ' XXL'},Glenn Miller,I Have no issues with this item.,Five Stars,1482883200,,
733693,5,True,"04 6, 2017",ADMN6P4B6CVHX,B01F8J1P4W,{'Size:': ' 30 Cards'},Richard A Williams,Very nice assortment of cards.will have them when I need to send a special card.fair price.fast shipping. THANKS,Five Stars,1491436800,2,
234596,5,True,"02 6, 2018",A2P0J379K5WQ4,B0013F12YO,{'Size:': ' Basic'},LuvLeighAn Clark,"the legs do not stay in, i do not know if they should, and it is cheaply made, but it does the job","the legs do not stay in, i do not ...",1517875200,,
146789,5,True,"03 12, 2016",A1Z66K0CDKXZTD,B000BL5INM,{'Size:': ' 450 In'},Amazon Customer,It worked great for us. We used it for outdoors to attach heavy clear plastic to a heavy duty awing canvas. However we also stapled it as well as used this tape. So far it has held up to some terrific winds and hot sun and cold winters. I don't know if it would have held without the heavy duty staples but together they are doing an amazing impossible job.,Outdoor tape worked for me.,1457740800,2,
436454,5,True,"11 16, 2014",A334O8DGCYVVPZ,B005FCWRKO,,thedaymaker,"Great labels.  Print well in inkjet and in laser.  Pattern on back makes it easy to handle, to know which side is the front.",Great labels,1416096000,4,
360232,5,True,"11 25, 2012",A2IP2F3FRSWSRS,B0027ACGN0,,Ann Scott,"Haven't used yet, a lot of times you send the reviews too sone for me to have used the product",GLue,1353801600,,
629624,5,True,"03 9, 2016",A3BG39N4UJDBQI,B00QTW0SM8,{'Color:': ' Black'},marie,"This is thick, comfortable cushion.  I am using this in an office chair, and while it is a large cushion, it does fit in the chair is quite comfortable.  Between the fabric type and the strap, it is not slipping off my chair, which I really appreciate, given that has been my experience with other cushions.",Comfy,1457481600,,
614127,5,True,"04 29, 2016",A31FW3WSZ6LVMO,B00O2HLKFG,"{'Size:': ' 2"" X 5"" - Small', 'Color:': ' Ivory / Brown'}",MominVA3,This sign is perfect to attach above the doorbell.,Great!,1461888000,,
523831,3,True,"01 3, 2017",A1E0D0ZXBE90GI,B00D3P7L2O,{'Size:': ' 36 Rolls'},Amazon Customer,"Can't compare with 3M tape, but it costs so much less and does what I need.",Okay product.,1483401600,,
515759,3,True,"01 24, 2016",A3HMWU943DC7NI,B00CC711PW,,TexasTaxMan,Decent fountain pen.  Writes well - easy on the hand.,Good buy!,1453593600,,
674234,5,True,"04 12, 2017",A1OLTWUV4M1S48,B0113ZDYOY,{'Color:': ' Pink'},Betty Kear,"Small but great for those little things like paper clips, rubber bands, etc.",Love the style and size,1491955200,,
627040,5,True,"08 31, 2017",A3NHYRH5IDJ0S1,B00QFXGAIW,{'Size:': ' 2 Pack'},C Taf,Great price and better material than you will get from the office box retail stores....,Five Stars,1504137600,,
677247,3,True,"01 27, 2012",A227G0O2KU1I2N,B0124I9AWO,,K.S.,"I uploaded a photo of the one I received today. It's a black mesh card holder, however it's a slightly different style. Much more square and plain than the one Amazon has pictured. I wish I would have gotten the same style. Not worth my time to return or anything. It's ok. But bummed enough to deduct a couple stars.

I see that other reviewers got the one as pictured... so your mileage may vary depending on who the seller is. Mine came from Best Source Office Supplies for five bucks even, free shipping.",Mine Looks Different,1327622400,18,['https://images-na.ssl-images-amazon.com/images/I/61Y+KhthyWL._SY88.jpg']
390436,5,True,"12 23, 2014",A2CJAQV9RGGUNB,B003SQBY7Q,,S. Moulton,I have already used 100 of these laminating sheets and they work great!,... used 100 of these laminating sheets and they work great!,1419292800,,
548807,2,True,"10 30, 2015",ABDLLEAOT196O,B00G8TGAQU,,Kate Madiloggovit,dull,Two Stars,1446163200,2,
22651,5,True,"05 2, 2016",AC0XZJLYXSP7N,B00004ZAGC,,Mihai F.,Simple and practical.,Five Stars,1462147200,,
36577,4,True,"02 5, 2014",A3LANKVN22JXNC,B00006IAKM,"{'Color:': ' Black', 'Package Type:': ' Standard Packaging', 'Style:': ' Pencil Cup Organizer'}",Carol,After buying this I find it too big to fit on my side table next to my couch.  If you have plenty of space it is great.,Supplies caddy,1391558400,,
692752,5,True,"08 28, 2017",A3U029B8Z5WGI2,B016AT5WES,{'Style:': ' HL-3180CDW'},KttyKat16,"After a short run with my most recent ink jet printer purchase (a little over 3 years with the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Canon-Office-and-Business-MX922-All-in-one-Printer-Wireless-and-mobile-printing/dp/B00AVWKUJS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Canon Office and Business MX922 All-in-one Printer, Wireless and mobile printing</a>) I finally decided that it's about time to try out a Laser printer and that I would ""go big or go home"".  Well, since I was already at home, I figured i would go big anyways, and settled on the Brother Wireless Digital Color Laser Printer.  So far, I'm impressed with what I got.  The Brother Laser Printer prints out pages perfectly, and with speed that my inkjets never could muster.

In terms of size, this unit is definitely not a little desktop printer to share with your PC/Mac/Laptop/etc.  This unit can hold almost a full ream of paper in it, and it houses these huge ink cartridges totally unlike the little inkjet packs.  Prints come out very quickly in this unit, and all the prints are crisp and perfectly colored.  There are no visible streaking, horizontal printing line, or any imperfections that I can see on the prints.  This unit auto duplexes, so I don't have to baby sit it when printing items on both sides of a page, and this unit can scan/copy pages easily.  One thing I do miss on this unit that was available on the inkjet 3-in-1 is the auto feed for the scanner.  This isn't a huge issue for our household as we don't need to scan multiple page documents all too often, but keep this in mind if you do need to scan items frequently.  For those who need to utilize the fax functions, this printer also doesn't have that feature.  Again, we didn't need it in our household, so we didn't miss it.

Maintenance of this minimal - simply change out the cartridges when they run out, and maybe occasionally run the printer maintenance function.  If you don't print for some time, you don't have to worry about ink jet nozzles clogging up, and you don't have to worry about shutting off the printer because it goes into sleep mode perfectly.  This printer hooked up easily to the wireless and stays connected well, and I'm also able to print off my iPad and iPhones without issues - this is something I struggled with constantly with my older printer, and those functions alone make it totally worth the cost.  The printer works very quickly and quietly, and getting to work with the many computers (both PC and Mac) was seamless.  I can't say anything regarding the longevity of this printer as of yet, but I'm expecting that it lasts longer than 3 years simply because it seems to be very durable and well built.  Overall, I'm very pleased with the Brother Digital Color Printer.  It's fast, quiet, and the prints that come out of this unit are clean, bold, and bright.","Outstanding Prints, Auto Duplexing, but Scanner Doesn't Have Auto Feed - Still Love It Either Way",1503878400,20,
299311,4,True,"04 17, 2017",A173KJILQ2GBJE,B0017T0KLC,,rufone89048,"A good product. I thought that I would use it a lot, but most of the time, it sits in my night stand drawer. I do use it once in a while.",A good product. I thought that I would use it ...,1492387200,2,
281989,3,True,"10 23, 2016",A1JWK5Y1EBN15V,B0013F12YO,{'Size:': ' Basic'},EAM29,Not the best - cheap plastic and busted already.,Find better if possible...,1477180800,,
477965,5,True,"07 30, 2014",A1TP73QSCLKF4D,B008U4QYTY,"{'Size:': ' 8.5 in x 11 in', 'style name:': ' 50 Sheets'}",L,"Love it!  I use this with my Canon Pixma MG7120.  The money that I use to spend in printing photos from the neighborhood pharmacy, I spent in purchasing my Canon printer.  The Photo Paper, along with my printer, prints quality photos and even helps with projects.",Love It!,1406678400,,
718699,5,True,"01 30, 2017",A2N0VKEEEEUY58,B01CK9RU4W,"{'Size:': ' 1 Pack', 'Color:': ' Blue', 'Style:': ' 2017'}",Woyaya,Buy one every year for my desk.,Five Stars,1485734400,,
284195,4,True,"04 14, 2015",ASJG3EMFTR28Z,B0014CI10E,,Amazon Customer,Good quality electric pencil sharpener. I use this for professional colored pencils & graphite pencils. Recommended for artists & ckassroom setting. Tip: wax build up from colored pencils can be reduced or eliminated when graphite pencils are intermittently sharpened after a batch of colored pencils to clean the blade.,Bostitch Electric Pencil Sharpener,1428969600,,
270724,5,True,"01 7, 2015",A1MNRK0S199D5B,B0010JEJPC,{'Size:': ' Laminator'},Tara,Totally love the product. Great for crafts and making study material for little kids.,Five Stars,1420588800,,
33042,5,True,"12 8, 2012",A21ULELD822WKH,B00006IA8S,,Bob,"I recently purchased a flat panel monitor hanger for my office cubicle and when I saw this copy holder that mounts directly to the side of my flat panel display, I purchased it with no hesitation.  Obviously I checked the reviews first and they were all exemplary.  I bought this a few weeks back and I use it to hold documentation related to the latest project I am working on or my daily to-do list.

To be honest, I didn't even know that these things existed. What is especially great is that it is up and off of my desktop, at eye level, and doesn't add any more clutter to my desk.  If you need it to hold many pages, it will do that as well and the mounting took about a minute and it holds rock-solid!

I couldn't be happier with this Amazon purchase and may even buy one for the other side of my flat panel display.  One great feature is that it swivels in case you want to hide it behind the flat panel display but I can't see myself ever doing that.  Another benefit of the swivel is if the side of your flat panel monitor isn't at least 3/4"" thick, you can just attach it to the back of your monitor and just swivel it!  My flat panel display in my home office is only 1/2"" thick so I couldn't really attach it to the side of the monitor but could easily just attach it to the back and it would work just as well. That's why I am contemplating buying one for my home office as well.

Great purchase, received it quickly with no shipping charges, and may just buy another one!",Perfect accessory for my cubicle!,1354924800,16,
