,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
452136,5,True,"06 4, 2017",A32N1MT0A5IPLG,B007PMP5DS,,Amazon Customer,"I love it, I use it for watercolors lettering and regular drawing. After one month it cracked and I was very upset because it is the most expensive brush that i have and use it most often. But I decided not to open a dispute and fixed it with the glue. Anyway it is a good product.",like,1496534400,,
22559,3,True,"01 19, 2016",A364MRZ74VXM8I,B000H6OYSQ,{'Color:': ' Turquoise'},Zaria,Very neon almost... I wish i got pale blue,too neon,1453161600,,
456740,3,True,"06 3, 2015",A12ANL8RYWGP69,B00AO75PHM,,Ivy Hinson,Good Product,Three Stars,1433289600,,
202179,5,True,"12 14, 2014",A2TO9IZ4G6PKKN,B00409RMNK,{'Size:': ' 1/4-Inch by 36-Yard'},maricela trevio calvillo,vert good,Five Stars,1418515200,,
369926,5,True,"01 29, 2017",A15U5XZ101DEHL,B00USPO508,"{'Size:': ' 6"" by 8""'}",Annod,Appears to be fine. I have only used it once. I love the large words.,Love the large words!,1485648000,,
480169,5,True,"02 3, 2017",A1Z1WLK39TMFBG,B00P1ODU0C,,Faith,Nice quality and amount of beads to work projects.  Love the colors.  Can make one large project or many smaller matching ones...,Pretty,1486080000,,
364597,5,True,"03 2, 2016",ABB85GRU0TA1O,B00SIT4QT6,{'Size:': ' 4mm'},Nancy I. Sirico,Beautiful beads!  Very happy with my purchase.,Beautiful beads,1456876800,,
296645,5,True,"03 22, 2018",A19SQDI2R85NFS,B00CWI2U0Q,,Raymond G. Dean,Makes TOTALLY accurate pineapple blocks completely do-able!,Five Stars,1521676800,,
103547,5,False,"07 20, 2017",A1SD20KXWJRIOK,B000YZ8IBE,{'Color:': ' Size 14/90 5/Pkg'},Delores,Great quilting needles.  Much cheaper at Amazon.,Five Stars,1500508800,,
102731,5,True,"04 8, 2018",A2TZE95IKMTL72,B000YZ5NJE,{'Size:': ' 10 count'},Jackie Ochsner,replenishing my supply,Five Stars,1523145600,,
42314,5,True,"09 26, 2011",A2D2PVM65VJ620,B000WOV83M,"{'Color:': ' Grey', 'Style:': ' Expression'}",Maurcio,"I loved it, really good! Cut to perfection and is very beautiful! Not very good for fine papers, low thickness, but I met with perfection!

(Adorei, muito boa mesmo! Corta com perfeio e  muito bonita! No  muito boa para papeis finos, de baixa espessura, mas me atendeu com perfeio!)",Perfect (Perfeita),1316995200,,
265624,5,True,"01 15, 2016",A1BK041OF5EGMH,B008UATQES,,Tom,Beautiful,Five Stars,1452816000,,
481915,5,True,"02 6, 2018",A21Q2VTQXAJPQQ,B00SM6VWZ6,"{'Size:': ' 7~10x4~10mm', 'Color:': ' Antique Silver-6 Styles'}",diane potocar,Ok,Five Stars,1517875200,,
428492,5,False,"09 8, 2017",A16YQUU6KSX52A,B0019KDY76,{'Size:': ' 1 Pack'},Evol Jenius,These work great for tightening my interchangeable knitting needles.,Great,1504828800,,
37292,5,True,"06 12, 2015",A39J52SF1RYD5D,B000SN2JWQ,,Virginia L. Thompson,Great.  Just what I was looking for.  Arrived quickly,Great. Just what I was looking for,1434067200,,
47851,3,True,"12 11, 2012",A1UMV7RV23S0QZ,B000XAR0DM,,hibernation,"will probably get resin from hardware store when this is gone.
i think it's the molds i'm using (castin' craft mold builder) but it does not turn clear",okay product,1355184000,,
24972,5,True,"09 11, 2014",A3JDUI4EY73X12,B000IK0EIA,,muffin,came in excellent condition,Five Stars,1410393600,,
360830,5,True,"11 1, 2016",A2T1T5S6Z14GD1,B00QTGJIA2,"{'Size:': ' Elastic String', 'Color:': ' White-60m'}",Kindle Customer,It's alright I prefer a not her brand sorry,Five Stars,1477958400,,
16345,5,True,"03 11, 2016",ARO3EX3J3YQAZ,B000B8373S,,Janet W.,It is the correct size for the jacket that needs the zipper replaced. This will work wonders!,Perfect Fit,1457654400,,
373373,5,True,"05 15, 2016",A2NS0T5LROE13C,B00W7BNIOK,,J. Henning,Good quality pens. Long lasting and smooth,Five Stars,1463270400,,
23752,5,True,"07 28, 2015",A4QPM421JB8HX,B000HTBBO8,"{'Size:': ' 9.38"" x 9.38"" x 0.25""'}",sandi,good pencils,Five Stars,1438041600,,
281592,5,True,"05 14, 2018",A2PLGZMLYG18XL,B00B7LPHDG,{'Color:': ' Glitter Clear'},Susan,Love this product to add a bit of shimmery bling to finish off my cards with a flair.,Pleased with purchase,1526256000,,
283753,5,True,"03 1, 2018",A17J4SPF0R1YEI,B00BD91PC4,,Morbious2,"Love the colors. Nice company to do business with. Shipping was excellent. Will order again! It was very nice that they let me know personally, that my order was shipped!",Great for seed beading and embroidery!,1519862400,,
313348,5,True,"12 16, 2014",A117X35Q8E8VGG,B00FJTDR7A,,Amazon Customer,We are using these as gifts! Thank you.,Five Stars,1418688000,3,
295038,5,True,"10 9, 2015",A3IEM27QFV39ZV,B00CLCL3PQ,,LaurBon1,Received them very quickly and are exactly what I've been wanting. I can't wait to do more smaller designs without using so much stabilizer.,Sturdy and durable,1444348800,,
300334,5,True,"07 28, 2017",A273IS5C6ZGJO4,B00DNTWZN0,{'Size:': ' L4S'},Ruby Nelson,Work great for my artwork.,Five Stars,1501200000,,
395548,4,True,"03 3, 2018",A1O0FTZW2UFGD5,B018DK2IIK,,Michael S Roberts,not sure how to get it to sit more firmly on the fabric,Four Stars,1520035200,,
36147,5,True,"10 7, 2017",A1D9KK87RIS4J9,B000S5OWCO,{'Style Name:': ' 15 Colors'},Linda Crowder,"The best thing in adult coloring.  All you need is a drop of water!  I love this brand. They are highly pigmented, dissolve quickly with water and holds the pigment color through the gradation.",Love my Neocolors,1507334400,,
123364,4,True,"02 16, 2015",A1EK36UDSXA27P,B001689QKU,,kakepo,Perfect for cheer pins,Great,1424044800,,
385681,5,True,"11 13, 2015",A8BCAGMZUXXWJ,B014190TYC,,Joy Blonska,Love using these.  So cute.,Sweet and Easy,1447372800,,
284075,5,True,"12 21, 2014",AZTSEQPENAZGP,B00BDRZAKO,,Sharion Carpenter,Exactly what I wanted!,Five Stars,1419120000,,
250049,5,True,"10 9, 2014",A1ODGFW5U9HEWI,B0070GIDA6,{'Size:': ' 1 Pack'},Julie Rozcicha,this is one of the best products ever invented. I buy stamp at garage sales and sometimes I find them that have never been mounted or that the mounting is bad. This is the best product on the market in my opinion for replacing this.,this is one of the best products ever invented,1412812800,,
90117,5,True,"03 6, 2016",A3HMTFKHF00FKO,B000WWKE5W,"{'Color:': ' Small 2.25""x1.75"", Medium 3.5""x2.5""'}",Kris Delancy,Perfect,Perfect,1457222400,,
77158,5,True,"01 2, 2013",A2BILUPJR1QK94,B0016859GU,,S. Horton,"These are very versatile for all kinds of different stamps, and I like the grid for stamp placement and for stamping.",Fiskars Stamp Block set,1357084800,,
438207,5,True,"02 17, 2018",A36C2UAP6T9DSN,B003VWJ0N2,"{'Size:': ' 8.5"" x 11""'}",rhealy,good,Five Stars,1518825600,,
106557,5,True,"01 28, 2015",A3LSB17EER3744,B000YZ7G44,{'Size:': ' 12 oz'},R. Cooper,Perfect for stuffing kids' toys.,Five Stars,1422403200,,
389338,1,True,"01 9, 2016",AUOJNUMTTZ8RV,B015OEDEBS,"{'Size:': ' 7PCS', 'Color:': ' Purple'}",Colorado gal,"I so regret the purchase of this fabric.  It is some of the poorest quality I've ever seen, extra thin, flimsy, just awful.  I'm sorry I discarded the packaging before closely looking at it. I would have promptly returned it.  The hand is rough and it has a very low thread count. I have been quilting for many years and cannot use this.",Very poor quality!,1452297600,10,
291396,5,True,"07 9, 2015",AFBH4QIOXW8EH,B00C7AZSA8,"{'Size:': ' 3 yard', 'Color:': ' Apple Green'}",Mdotsie,Beautiful ribbon. Can't wait to use it!,Pretty ribbon,1436400000,,
190908,5,True,"06 25, 2014",A1P3TA8PZWGMQH,B0037XPAMA,,Butch and Nancy,"I just love doodling around and thought why not use color to it. So, I shall be using them for fun and to color my knitting charts.",color pencils,1403654400,5,
238381,5,True,"08 18, 2016",A6VCTMCGI1NO6,B005Q0UL3A,,Gloria Borrero,When I shop from Beadaholique I know I am getting good quality items.  I just wish the shipping charges would be lowered.,... I shop from Beadaholique I know I am getting good quality items,1471478400,,
344699,5,False,"10 14, 2014",A152QOJR54SMSV,B00LZNK812,{'Color:': ' 4mm 1000pcs Mix Lot M02'},Beth Annon,Beautiful colors and good quality,Just as described!,1413244800,,
473629,5,True,"06 1, 2017",A2CZ3Q7CCY0NMO,B00JPBWTA4,,Brigitta Tatai,beautiful colors!,Five Stars,1496275200,,
126523,5,True,"03 28, 2017",A4QE3YI51QFRJ,B00172XBQA,,Tiwadi,"Its a good quality yarn. I bought the red color and its a beautiful red. I am new to the crochet world,learning and experimenting. I made a hat and bootie with this yarn to gift and it turned out great. Will purchase more.",Happy with the quality,1490659200,,['https://images-na.ssl-images-amazon.com/images/I/71ultE8EkwL._SY88.jpg']
229712,5,True,"05 13, 2016",AKHFW2UK9M0U7,B0058V9KMK,{'Package Quantity:': ' 1'},Angela Holt,"This product is absoulty amazing!!!! I am a professional Crafting Educator and Designer both off line and through my youtube channel. I was introduced to this product and soooo very happy that I was. I was even contacted by the company and was given great tips to on how to use this product!!! Please follow the link below for my complete video showing you how I used this product!!!

YES: it sets up in 10 mins
YES it is a quality resin
YES this will always be my GO to resin and choice
YES this company offers soooo many wonderful other product that you can use to create with!!

LINK TO VIDEO: [...]",Truely a Fabulous Resin with Professional Result!,1463097600,,
281589,5,True,"02 23, 2014",A33NIB07LE8Y2D,B00B7LPHDG,{'Color:': ' Glitter Clear'},Les V,"I've watched so many crafters use this PEN and had to have it.  I've been delighted with the results.  The shipper was a little slow in getting it to me, but it was worth the wait.",So much fun.,1393113600,,
237590,1,True,"05 5, 2014",A1ESSAN2Z2LJQQ,B005P1THU8,,Janet Taylor,This product does not work in my machine. This awful outcome could have been avoided if in the product description You Amazon would explain which machines this die would work in or not work in. I have found another source for my purchasing of this type of product. So LONG!,I do hate It!,1399248000,,
395780,5,True,"01 8, 2017",A3F6CROJ76N8UB,B018HB5D2I,,naynay,This is a great item.,Five Stars,1483833600,,
475477,2,True,"10 16, 2017",AWGJ4R6FPX4C6,B00KYA8BWK,,V. Lopez,"Love the price and great product.  However, It takes forever to find the end of the thread so that I can begin my sewing project. Thread is packed down so tight that it's hard to get it started.",Love the price and great product,1508112000,,
322385,5,True,"01 6, 2016",AIQ31422AZ4WG,B00HMQ8HB4,{'Color:': ' Random'},Kindle Customer,Excellent deal. Just wipe off the oil that keeps them from rusting.,Excellent buy,1452038400,,
143646,5,True,"12 14, 2014",A215OMAATIEWLK,B001DIQ5SE,,N. Rupp,"Wow, I had never used this before and it is perfect for going over my cards and then adding glitter.",I had never used this before and it is perfect for going over my cards and then adding glitter,1418515200,,
22429,5,True,"01 25, 2014",A1IBQG6CXX6UT7,B000H6KZYI,,Pam S.,"I bought this as a gift for my daughter and she loves it. At that time she was living with me and would tell me every time she used it how wonderful it was - that was at least 2 times a week. I watched her assemble it - no problem at all. The dials were a little stiff at first, but after a couple weeks they seemed to loosen up a bit and were easier to unloosen and tighten up again and still hold their position.  It's very easy to pin pattern pieces and fabric to while adjusting and fitting everything prior to sewing.  It was exactly as described and a good value!",Great Dress Form!,1390608000,9,
493581,5,True,"02 22, 2018",A2AKB9NVYEIL1I,B01FFYIUAC,,Jennessa Stevens,Absolutely LOVE,So many colors!,1519257600,,
489632,5,True,"03 4, 2018",A3C0LSYAV67RWW,B0182J57KI,,Joyce Stonesifer,love these,Five Stars,1520121600,,
259187,5,True,"02 25, 2014",A40UTSS993WSK,B007QS33QW,, GrandpaJake ,In the past I found if you push too hard on the arm that opens the clasp they will break.  I press as hard as I could within normal usage and they had a great feel and so far not one has broken.  I think you will be very happy with this Clasp.,Very Strong and well made,1393286400,,
64616,5,True,"04 15, 2015",A1P03QPXTPZG2X,B00114Q8NW,,Jan,Thank you :),Five Stars,1429056000,,
176002,5,True,"05 14, 2014",A279IWY4IXQAJ3,B00281K7UW,{'Color:': ' Lavender'},Karen L. Frye,It is exactly what I needed.  I had trouble finding the shade and it matches the yarn I bought years ago perfectly.,Yarn,1400025600,,
220492,4,True,"06 4, 2017",A7821UWSQ2OUP,B004XWA736,{'Size:': ' 10'},Sylvie C.,"Fast shipping. I like the larger eyes of longer Milward's #10 milliners needles better, but the cheaper needles bend out of shape easily. Richard Hemming needles don't bend.",Not large eyes as stated on the package.,1496534400,,
424999,5,True,"05 5, 2016",A1PYPVOWAOM63U,B00114RIWM,,A of the M&#039;s,"I do a lot of painting and I always buy DecoArt paints.  The color, black, is used so often I ran out so when placing other orders I added this to it and was able to replenish my stash.  Love DecoArt quality.  Always the best!",Can't Go Wrong with DecoArt Paints,1462406400,,
255774,5,True,"03 9, 2014",AGZ1HS2KBSFRG,B007J4DIM2,,DEJIA,I have to many projects at one time to use all the items ' I will get around to them soon,Getting going,1394323200,,
17127,3,True,"12 31, 2017",A3KATH0698VHHJ,B000BNLLHW,{'Size:': ' 45mm'},Pugmomma,I have the Fiskars stick rotary cutter and wanted this because it automatically closes the safety shield. My Fiskars are way better.,Just ok...,1514678400,,
302861,5,True,"11 6, 2016",A3398YHVKYL88F,B00DV8XBLI,,LightPixie,"The header is stiff enough to hold curves between clips; I used 6"" spacing but it might be just fine with more. Once the header was ironed and pinned with the tape encased inside, the layers sewed easily and the finished look is professional. BTW: the tape is a poly synthetic very similar to non-woven Pellon interfacing. In my application the header tape has to be something that wouldn't become limp and or be susceptible to mildew when subjected to wet/damp weather. This product is just right for that kind of outdoor use and I'd definitely use it again.",Just right for outdoor curtains!,1478390400,7,
398849,5,True,"03 14, 2017",A527K8V3LZ54B,B019RZNYBU,{'Material Type:': ' bottle.'},Suzan K. Hawbaker,Love the case and it absolutely met my needs.  I am not an artist but my grandkids are.  This keeps the pencils organized and tidy and they worl great.,Love the case and it absolutely met my needs,1489449600,,
391665,5,True,"04 15, 2016",A2J03O2U029PRD,B016R0HSKG,,ChiefB,Look good and perfect for landyards.,Five Stars,1460678400,,
375196,5,False,"09 30, 2013",A2YCEKVUN1W5F1,B00WW8KIRI,{'Color:': ' 5 Colors'},"K. Salinger, Holistic Nurse Practitioner","This stuff is pretty neat! I used it to repair a polly pocket doll for my daughter (see pictures). We had tried to glue it previously but it popped open in the repaired spot again, and superglue would've made the legs not bend or the waist twist. I decided to give this stuff a go & it works great to repair the doll.

The front of the polly's waist/pelvis area popped off and inside two legs attach, plus the waist rotates side to side. If you don't glue it right then the legs won't move anymore, nor will the waist twist, so it was a tricky thing to repair (and, of course, this particular polly HAD to be repaired as it was one of my daughter's favorites and no longer sold). I was able to repair the doll body with this stuff w/o sacrificing the movement of it's legs and in a way that it almost can't pop open again. I used a few small balls of it to ""glue"" the previous attachment points inside, then rolled a narrow band of it and put around the outside, sort of like a belt, to further support it staying together. I'm sure I could've worked a bit more and matched the color exactly, but the green I came up with was close enough for us.

re: some of the criticisms on other reviews:

expiration date - who cares? Almost everything has an expiration now days and you can typically ignore that unless it's food you're worried will expire. I can't imagine this stuff is going to suddenly decompose or solidify in their air-tight packets on the expiration date. I'm not worried about this, and if I remember to look June of 2014, I'll update my review to let you know if it did self destruct or whatever people are worried will happen.

Wasted after opening packet - I cut a corner of the packet and used my nail on the outside to push some out of the slit, then pressed it down along the slit where there was still some of the rubbery stuff. Essentially, I didn't let any air into the packet, and the rubbery stuff at the slit resealed it for me. I can squeeze the rest of the packet (away from the slit) and it's stil pliable, so I'll be able to still use the rest. If you open the whole thing up, then of course, it will dry out. Just be careful about how you do it and the rest will not be wasted.

-----

I think this stuff is pretty neat and super handy to have around. I'll keep it on the shelf next ot my duct tape and super glue, as it's one of those type things that can come in really handy, and can fix stuff the other two might not be able to fix. I like that there are colors that can be mixed, and if you're careful you don't have to waste the rest of the packet you open. Pretty neat stuff - I like it!",works great - can repair a number of things that superglue just isn't right for,1380499200,65,['https://images-na.ssl-images-amazon.com/images/I/615Kr1g7r9L._SY88.jpg']
92712,5,True,"05 26, 2014",A1A6HLEOQL7UUF,B000XAPF98,{'Package Quantity:': ' 1'},Photographs by Shelly Fegter,"Bought these to go with the scrapbook: ""MBI by MCS Fashion Fabric 12-Inch by 12-Inch Page Top Load Scrapbook with Photo Opening, Blue, 12.5 x 13.5 inches"" that I bought.  Both the scrapbook and the extra pages are great quality, and the pages were very easy to add to the scrapbook.","Good Quality, Easy to insert",1401062400,,
151457,5,True,"05 25, 2015",A23QHQ4I3STNG7,B001K66DMC,,Cindy Garaas,I love warm company batting.  This is the only brand I buy.  I usually buy the big bolts but this was a great buy and I can get quite a few baby quits out of this one for my church charity.,Love Warm Company Batting,1432512000,,
150372,4,False,"04 6, 2016",A3162UYTXYABXD,B001IKCGLM,{'Size:': ' 1 Scissor'},Luann,The quality of this item is really superb,nice,1459900800,,
412911,5,True,"06 14, 2018",A126YP212FNTUR,B01F76OS5E,,Major private,"Just perfect!  After debating this purchase on and off for years, I decided on this one based on the reviews and I'm totally satisfied.

The mandrel is heavy metal, the measurement lines are perfectly affixed to it (reviews on other products said this was a problem on some) and most importantly the rings perfectly matches the mandrel sizes.",Just perfect and a good value too,1528934400,,
18267,5,True,"12 16, 2016",A1YRQHHKUBKXDM,B000BY4Q5K,{'Color:': ' Watercolors'},Amazon Customer,beautiful!,Five Stars,1481846400,,
60429,5,True,"11 15, 2015",A37249R5IVG62D,B000YZ8N6Y,{'Size:': ' 1 Pack'},J. Thomas,"This is very handy to use.  Really like it , highly recommend.",Very helpful little gadget.......,1447545600,,
17031,5,True,"04 24, 2016",A1TR0RUATU8520,B000BKVMOM,{'Package Quantity:': ' 1'},RR,"This is nice. Great size, & I love that it's deep enough that thread bobbins can sit upright -making it possible to read the DMC number that either a felt or ink pen writes on the included plastic ones. And a good price to boot!",Just what I wanted,1461456000,,
13717,5,True,"10 20, 2014",A2POIN6KDT2QOO,B000AM7YJI,{'Package Quantity:': ' 1'},geraldine j freedline,pins,Five Stars,1413763200,,
194420,5,True,"10 15, 2017",AOPIPDZUHWYC8,B003DKZE5A,,jennifer eyster,Great product!,Five Stars,1508025600,,
341545,5,True,"05 11, 2016",A26OTCX5O51WD7,B00L5I8RII,,J. Jenkins,"I really like this Matt. Grid lines useful. I use it as work surface for card mahing. I have cutting mats for material, doesn't seem the same",Good craft mat,1462924800,,
157313,3,True,"03 29, 2018",A1JZG49SZ3KPYO,B001QWUH6I,,Amazon Customer,I like Speedball products and was happy to get this package at such a good price until I found that two of the pens are dry and do not lay down a smooth line but rather a broken dry scratchy line. Not a good deal when two out of six pens do not write.,Two pens are dried out.,1522281600,,
160931,5,True,"06 27, 2016",A10005QPZS2TCW,B001UAJ7C6,{'Size:': ' 1 PACK'},Deb,"Love it! Several nice colors, sturdier than I was expecting. It looks great in my blackboard calendar.",Five Stars,1466985600,,
190163,5,True,"03 9, 2015",A3MZ980G6C8ZM9,B0035DBUPS,,Inez P. Nordahl,nice unit for storage,Five Stars,1425859200,,
306305,5,True,"08 17, 2014",A26JRJQIG7G1BX,B00E3PPFOO,,hello,"It took a while for these to arrive, but based on the price and their functionality, it was worth it.",These Work Great: Open and Shut Case,1408233600,,
110821,5,True,"01 10, 2018",A2P88JERBB9OGA,B00114THIA,{'Size:': ' 1 PACK'},Loki,Very pleased so far. I got them because they can do both dot art and crochet. I was using the back of drill bits for my dot art before and that was not comfortable for my hand at all.,Very pleased so far,1515542400,,
443864,5,False,"06 18, 2018",A2PD27UKAD3Q00,B0052MGRXA,{'Color:': ' Pyrrol Red Light'},Wilhelmina Zeitgeist,"This is a beautiful red that leans towards the yellow part of the color wheel giving it an orange tinge. Adding white will bring out the orange more. I find that it works beautifully when adding subtle red tones that blends well with Burnt Sienna or Yellow Ochre in portrait or figure painting. It's highly pigmented so a little goes a long way.

The paint has a rich, buttery texture that works well with any painting techniques from thinned out smooth brush strokes to thick impasto palette knife painting.

While Alkyd Oils will dry faster, using mediums such as Linseed oil will negate this quickened drying time. I use Winsor Newton's Liquin when I paint with Alkyds. When I paint impasto, I love using Alkyds. Impasto oil paintings take forever to dry so to have an oil that will actually dry faster gets a painting ready in a more realistic time for exhibition or sale.

Alkyds are great for general oil paintings that dry faster as well as using for an underpainting that will dry faster completely or partially before adding additional color on top of it. These paints will mix easily with standard oil paints as well. They may allow the standard oils it's mixed with to dry a little faster depending on the value, medium used, and thickness of the paint. I haven't really noticed a whole lot of difference when I've mixed the two together.

Adding Alkyd oils to any oil painters studio only serves to broaden the possibilities you can achieve when painting.",Wonderful For When You Need An Underpainting Or Painting To Dry Faster,1529280000,,
293577,4,True,"09 19, 2013",A2ZCE2YNGNYBAH,B00CH9S0KE,,Cary,"A bit tricky to use at first, once you get how it works, you will love it. I'm used to having to wrap the headpin around itself in the finishing but this makes it tidy and looks even better.",Handy,1379548800,,
106990,5,True,"11 11, 2015",A2IZ980MB0NSEK,B000ZDME1A,{'Style Name:': ' 20-Well'},Chad,Perfect,Just what I needed,1447200000,,
237139,5,True,"02 2, 2015",A1TF9EYT8FEPZP,B005OCRZO8,,C. E. Gregory,Good for emergencies like when your jeans come out of the dryer and you can't even button them laying down!  Just enough extension to get them buttoned and easily removed when the jeans relax and you can breathe again.,Emergency fix!,1422835200,,
254607,4,True,"08 26, 2016",A1OD7LP637NUEJ,B007F0WU9W,,Hosanna,I've bought the smaller amount before and it worked. We'll see how this one holds up. Sometimes it can change but hoping that's not the case!,I've bought the smaller amount before and it worked. ...,1472169600,,
449734,5,True,"10 13, 2016",A101W06F5P3OE8,B006RBZ56K,,BusyNana,awesome,Five Stars,1476316800,,
