,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
77986,5,True,"07 24, 2017",A17RU14JUAI9O0,B00075XCEO,,Keep Austin Beer&#039;d,Easy to install and comes with all the required hardware.,Five Stars,1500854400,,
1387741,5,True,"09 2, 2017",AZ3VO1IO33KJ9,B01DWP6544,,navyusveteran,Hopefully it achieves the desired effect for halloween. on my ground and walls outdoors.,Five Stars,1504310400,,
412282,5,True,"01 23, 2016",A1LMIRD2I7O55H,B0014BCB6U,,Donald P. Gates,Great product,Five Stars,1453507200,,
531612,5,True,"12 30, 2014",A3PUW7BDEDPSNM,B001EOV492,,S. Bennett,great,great,1419897600,,
1397706,5,True,"12 25, 2016",A1F2V3KXAPX4XL,B01ETXA2EW,,John Johnston,High Quality and works great!,Five Stars,1482624000,,
681460,3,True,"10 7, 2015",A300RTVND8UG8Q,B003ZE32F8,,Marc,Starting to rust after a few months,Meh,1444176000,,
1501346,5,True,"05 29, 2016",A2VZTIMBNNSIVL,B000XSJKCI,,John Chestnut,Allowed me to remove the fuel in my 2004 Ford Explorer very easily,Perfect tool,1464480000,,
853140,5,True,"12 30, 2014",A1FHISNH65DYDA,B007JMTSTQ,,Rocky Conner,It also works on my MIG Welders too. I got three. Thanks,very useful.,1419897600,,
1160485,5,True,"07 17, 2016",A2Y7AFEFHAXXHK,B00N4IDPZM,"{'Size:': ' 2"" 20\' 10,000 Pound capacity'}",Bostonnet,Large strong loop at the end. Looks so good you won't want to unroll it.,Looks so good you won't want to unroll it,1468713600,,
986362,5,True,"10 11, 2016",A5YD6Z1AHXH6O,B00D8Y6ZWM,{'Size:': ' Quick Detailing Kit'},Austin,"Great for a quick clean.  I use it to remove bird crap or other dirt or contaminants that mess up all of my hard work hand washing and waxing.
I keep the bottle and a towel or two in the back of my car for when they're needed.",Great for a quick clean,1476144000,,
569718,5,True,"11 5, 2015",A184OZUHB7I2Z1,B001O0ZFCI,,David Foster,Fit my 2003 Nissan Maxima perfectly.  Installs easy.  Did it my self.  No noise and low dust.,Quality brake pads,1446681600,,
388791,3,True,"11 14, 2013",A2K952W6473MNQ,B000XUWXZM,{'Package Type:': ' Standard Packaging'},Lea GC,"i will never get to install it. i bought the viper 5904 and its not compatible with my car since its so new so i will have to sell it and buy the factor remote start.
the guys who were gonna install it said these little buggers zap your car battery, so im kinda glad i didn't install it.",need to sell it. who wants it?,1384387200,,
306296,4,True,"03 17, 2013",A11XO4N68YOR1Y,B000JFL83Y,,William,"nice tool, haven't used it much. I can see the flex crap getting in the way at some point. we'll see.",nice,1363478400,,
31796,5,False,"06 9, 2016",A2MCC0XFURU2K2,B0002KKIR8,{'Style:': ' Convertible Top Cleaner'},Judah Levi,"We have two convertibles in our family and this product is a must.  Convertible tops are picky about what products work best for them and this one does the job.

Tops also can lighten and age in the sun/weather so it is very important that they be cleaned and taken care of.  This will help you do that.

Highly recommended for convertible owners!",Great for Convertibles!,1465430400,,
554694,4,False,"07 10, 2014",A11V36I8W0XW1G,B001KQD7YE,,Travis McQueary,Works as advertised. Took about 45 minutes to install the first one. Replaced both doors actuators. They have been in for about a month now with no problems.,Works as advertised.,1404950400,,
215585,2,True,"01 7, 2015",A14P9BXSVAK0VG,B000CITK8S,"{'Size:': ' 12V @ 750mA', 'Color:': ' Black/Green', 'Style:': ' Battery Charger'}",rds999,I ordered 3 of these things. ( 1 ) didn't work right out of the box and a second gave out within a month. The 3rd on has lasted over a year now.,I ordered 3 of these things. ( 1 ) ...,1420588800,,
823240,5,True,"02 15, 2014",A1BKBBU8RUMUEX,B006JMK7N8,,Jason,I put this on my KLR and WOW! made it look awesome and felt even better. VERY VERY happy with this ( seriously awesome on a KLR ),KLR!!!!!,1392422400,,
1591692,1,True,"08 12, 2017",A31UF2987F45VY,B007GDO58W,,Samuel,Gauge started bouncing around within a few months of purchasing. Lost my RMA number. Can't return it now.,Wish they were better quality/lasted,1502496000,,
385084,5,True,"05 12, 2013",AL3TTL5COOHLN,B000WZWGK0,,Carl R. Alfano,Great universal tool. This is the second one I have owned works great! Works on many different transmissions even have used it for motorcycle clutches.,trans tool,1368316800,,
554400,3,True,"09 9, 2014",A1961JWE6YP4R2,B001KQCCDG,{'Style:': ' Driver Side (LH)'},LUIZ CARLOS PINHEIRO DA SILVA,"I didn't used it yet, but seems OKay.",Three Stars,1410220800,,
1247960,5,True,"08 10, 2017",A25CY5RZHUVD5G,B00WA4AM7U,"{'Size:': ' Rear Wheel Well Guards', 'Color:': ' Black', 'Style:': ' Fits All Models EXCEPT For Raptor'}",Amazon Customer,Fits perfectly on my 2016 Ford XLT. I was a bit worried about the install after reading other reviews but as long as you order correctly for flares or no-flares then you should be good to go as I was. When I pulled them out of the box one guard was bent along the side - there was no damage to the box and I thought I was going to have to return them. I let both guards sit out in the direct sunlight for about an hour and I was able to smooth out the bend and they fit perfectly in the wheel well. All holes matched up and the screws & clips worked as designed. Took about 40 minutes to install. They look great - highly recommend these for any truck.,Fits Perfect - Easy to Install,1502323200,2,"['https://images-na.ssl-images-amazon.com/images/I/71O8YZFnYHL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81C1VvPkEtL._SY88.jpg']"
1049742,5,True,"02 8, 2016",A30373JADQVKVQ,B00GOY1CJY,,Jason V.,Very good fit!! Color matched!,Five Stars,1454889600,,
60463,4,True,"05 11, 2016",A16JC1YESGEZJ0,B00061SGFO,,StanF,"This is a useful set, and I will find many uses for it.  But it does NOT work for the Dana 44 inner pinion race.  Which is unfortunate, since that's why I bought the set.  It does work for Dana 44 needle bearings in the spindle.",Useful Set,1462924800,3,['https://images-na.ssl-images-amazon.com/images/I/81hH0lzvXqL._SY88.jpg']
118737,4,True,"08 22, 2015",AI7ZX2Z7LIE55,B000AMBOIK,,Josh A Miller,"Totally old fashioned awesome trickle charger design in that it is not electronically controlled :) That can be ""GREAT"" or <Harmful> depending on what your need is or how it is used. As with manual transmissions, manual battery chargers are hard to find these days. Plugged it in and the transformer has a noticeable ac hum. Current draw 2 watts no load and about 20 when connected to battery. On my multimeter output showed 13.5v open circuit but when connected to a small 12v battery the voltage did SLOWLY CLIMB TO 16.2v (wow) which is why it needs to be monitored and NOT left connected indefinitely. For normal use 14.6v is the takeoff point when it should be removed. 14.4 to 14.6 is the correct voltage many automatic units peak at and let it drift down to a ~13.5 float/maintenance voltage. For an ""equalizing charge"" once every 3 months to keep the 6 cells, (2 volts nominal per cell) in sync, and to desulfate battery for longer life, let it go slightly over 15v for 30 to 60 minutes and remove (One thing an automatic charger won't let you do!) An occasional mild overcharge is desirable but for flooded batteries only, not for AGM or sealed batteries. Continuous overcharge is not good. A powerful charger can drive the voltage too high, too fast, depleting fluid level, eroding the positive plates and shortening life. Since lead-acid batteries generally take hours to absorb the final 20% of a healthy full charge, lower output is in your favor. For more LEAD-ACID BATTERY info visit ""batteryuniversity.com."" If your battery is an AGM, sealed and/or non-spillable type, do yourself a favor and get a charger that is automatic, since sooner or later you'll forget and leave it on too long which will damage those.
  At 13v it showed 1.0 amp charge rate, 0.7 amp @ 14v, 0.5 amp @ 14.5v. With 2 screws removed and case opened there is a centrally located transformer and behind the 6/12v switch is a circuit board that includes the rectifier and automatic reset circuit breaker protection for the output.
 PROS- can attempt to charge a totally dead (0 volts) battery (as a safety feature, most newer automated chargers need a voltage threshold met to verify polarity before they will activate, therefore if it is totally dead they refuse to activate). Can even be used as a crude 6 and 12 volt power supply. Same 50amp clamps as other Schumachers and price was great. ($16.40)
 CONS- Fewer safety features, no indicator to let you know it's connected or charging, (unless you install your own). (Best to connect clamps before plug- first red to positive, black on negative, to prevent a spark that can potentially ignite hydrogen gas if present). Then plug in. Potential exists for overcharge if not monitored that can at best gas some electrolyte from battery or worse erode the plates over time. AGM type batteries a.k.a non-spillable sealed lead acid (SLA) are sensitive to overcharge and are easily damaged. Most powersport batteries are that type. A smaller battery (such as motorcycle size) is at greatest risk of being overcharged/ damaged by this thing if not monitored so if you want a SET-n-FORGET maintainer do not buy this, Buy an automatic for that purpose. (Battery Tender Jr $25and BatteryMinder 1510 $50 are 2 I'd recommend, there may be others but stay away from automatic Schumacher and Keyline products they have a flawed algorithm). Voltage is reduced via wire-wound transformer unlike the newer style switching adapters which means it is heavier, can only be used on 120v and is slightly less energy efficient though more reliable. Wanted one of these manual deals to fill in some of the gaps created by my automated chargers and it does. Would buy again, solid value.",RARE MANUAL Shift Trickle Charger!,1440201600,19,
1028547,5,True,"04 24, 2014",A28UZOOF2C2G5N,B00FGKGJ72,"{'Size:': ' 128 fl. Oz (Gallon)', 'Style:': ' Honeydew'}",Blackout2006,"Chemical guys honeydew soap is a must for anyone using a foam canon! This soap produces the most foam out of any ""weekly wash"" or non wax removing soap.  Just 1oz of honeydew in a 16oz foam canon and it will produce enough soapy foam to wash an entire car.
Great smell and LSP safe.  Good stuff!",Great for foam canons!,1398297600,,
297031,5,True,"10 5, 2013",A1XNRNAQ81VSLN,B000IE0YIQ,,Bostonian,It is convenient for me.  I don't have to pay the gas station to use the air-pump again after purchasing this product.,Worked alright for me.,1380931200,,
1524945,1,True,"11 23, 2013",A120AFB3R6A9YI,B001JR65HU,,Steve Cilenti,This was junk.  I never could get the system to work correctly.  It wasn't even a good dash ornament.  Save your money.,Save your money,1385164800,,
396241,4,True,"03 26, 2017",A8Q1LN843BF9B,B0010E3JUI,{'Size:': ' Pack of 1'},Rick,Work well carbon helps stop smells and freshens air coming into vehicle cabin Works well easy to install,Works well  Truck Fresh Cabin Air!,1490486400,,
423541,5,True,"03 14, 2014",A1D4KOKHUL3XIN,B0016KFY0O,,Dino,I replaced the incandescent lights with these LEDs on my boat trailer recently.  Had no problems with wiring them up or anything.  I will update this post mid summer when I have had more time to see how they stand up to salt water.  They've done fine during the numerous rainstorms we've experienced when I go and randomly check the harness and lights all come on.,Great LED kit for the price,1394755200,,
394456,4,True,"08 11, 2015",A1JF6A1CLJU47N,B0010DZZPG,,R Bennett,What can I say....its an aftermarket replacement for oem filters that cost nearly twice as much as this one.  Have used Fram filters for 40 years without any problems.,Quality air filter at reasonable price,1439251200,,
756108,5,True,"07 24, 2015",A1QLYYOAINUXXG,B00546CNC8,,TBONETOMS,works great so far to contain everything in the back of our 08 sequoia!,works great so far to contain everything in the back of our 08 sequoia!,1437696000,,
961209,2,True,"04 3, 2014",ABX8MXTZGA9Q4,B00C3MVK6G,,H. Jacobson,"These went on the front of my 1996 Mercedes C280 (along with resistors for proper flash rate).  I have been working on vehicles for 40 years and I can read schematics.  The Mercedes is unique in that the wiring can be changed at the wiring harness socket adapter and the socket for these bulbs is open inside which permits easy viewing of the pin out.
After ensuring correct wiring connections, these bulbs are much brighter on white than yellow and it has nothing to do with my vehicle.  They were either assembled incorrectly, or the intent is for the white to be brighter than the yellow LEDs.  It poses no problem for my C280 except that I now have white turn signals on the front of the vehicle.  That is not illegal but these bulbs would be illegal for rear parking/turn light use as a white light is not permitted on the rear of vehicles traveling on public roads.
Two stars because they work, but not as described.",White is yellow and yellow is white,1396483200,5,
503993,5,True,"08 19, 2012",A26O1F4VVJ5GK3,B001AJH1HK,,LWJ,"These have a nifty little ratcheting mechanism on the straps that makes installation a breeze.

These work great on my 2001 Toyota Tundra for towing my 8' wide x 26' long travel trailer.

No vibrations or wierd wind noises noted in my application.",Excellent!,1345334400,,
1304723,5,False,"03 15, 2017",A15473GASG3VGF,B014KTTC1E,,Amazon Customer,Super good,Five Stars,1489536000,,
711464,4,True,"12 12, 2016",A3DEAAR1ITQIXI,B004CZJO3I,,Noe,works perfect,Four Stars,1481500800,,
561599,5,True,"04 26, 2016",A2MWTEPNM6Z3EY,B001MSVSG4,,Sir Muhammad,I like it,Amazing !,1461628800,3,['https://images-na.ssl-images-amazon.com/images/I/61-UxYOH59L._SY88.jpg']
513661,5,True,"07 16, 2016",A15RZXKA90X443,B001C98R1C,{'Style:': ' 9003 / HB2'},MCC PE,"Not super white and bright like HID lights but very good, especially for the price.",Five Stars,1468627200,,
775369,5,True,"02 13, 2016",A2HRRRDWQBB5V,B005FUVL26,,LoD,Makes it much easier to see things in my truck after dark. Installation was fast and easy.,Great Cheap Upgrade,1455321600,,
1220515,5,True,"03 13, 2016",A271KAOJ7LNYW9,B00T62RK1U,,Tkbckrd,"I purchased the 4pc set and I've gotta say I was impressed. To start off I will say that I highly recommend sealing the lens of these, mainly on top and bottom. Mine had about 1/8"" void between the black casing and the lens. Not saying they would have leaked or gotten moisture in them but I would personally rather not take the chance. The packaging was a plain brown box and the lights themselves were in foam surrounds so I don't believe that under normal circumstances anything could happen to them. The lights themselves, other than that small void that I fixed with clear silicone, seemed very sturdy and the wiring was good quality also.

I installed one set on my wife's Chevy Tahoe and the other set on my 08 Civic coupe. The install on hers was extremely quick and easy because she had existing factory fog lights that were destroyed and all I had to do was splice these into the factory wiring and mount them. I did have to purchase a wiring kit to install these on my Civic but it was still fairly easy to do with a little bit of knowledge.

As far as performance I couldn't be happier. I was afraid that they would be too overpowering to oncoming traffic but they are not at all. They are very bright and add just the right amount of supplemental light to my factory headlights. In a pinch they are bright enough that I could drive with them alone. They light up signs and eyes of animals from a very long distance which pays for itself.

*One thing I would like to clarify is that with this mounting bracket it is possible to mount them with the mounting bolt BEHIND the light instead of just top/bottom. I put the bolts through the holes for the factory tag mount on the front of my civic and it worked perfectly. I had asked if this was possible for one of the 12"" light bars and was told no it wasn't possible but it is, I will post pictures as soon as I can.",Very happy with these light's and can't wait to buy more!,1457827200,,
567887,5,True,"06 13, 2014",A1PSFF1RX0BEO1,B001NZQIDE,,Erie High,This works great on my 04 explorer and car hauling trailer. I had to install it on the passenger side due to the wires under the dash being on that side.,Works good,1402617600,,
1424612,5,True,"07 10, 2017",A2A1H4G5G6BT0O,B00062ZOQM,,BigDaddyBacon,Very nice product.,Worth the price,1499644800,,
511158,5,False,"04 15, 2011",A3U71GAJPB4EKL,B001C6LG3Q,,Mokujin,"I had to replace the A/C compressor in my Rodeo.  After flushing the evaporator, condenser and lines, I installed the new compressor and used the vacuum pump and gauge set to draw a vacuum on the system.  It worked fine.",Works just like it says,1302825600,21,
1467666,5,True,"02 19, 2017",A2GRWIU3GI2WT3,B000CQPRKK,,Kelly H,Works exactly as it's supposed to,Five Stars,1487462400,,
526277,5,True,"05 28, 2011",A2MG4VL89OZ3VU,B001DRNNH6,,Cook &amp; Collector,This A/C air filter works perfectly well on my Mini Cooper S and was easy to install. Great instructions and quality product. At these costs one can frequently change out the filter and be assured of clean air flowing through the cabin. This change in filters took less than five minutes and I was amazed at how dirty the factory filter had become after less than four thousand miles. I will definately keep purchasing this filter every year.,An OEM fit and OEM quality.,1306540800,6,
1461495,5,True,"03 14, 2018",A15U0NNR3MOX0J,B000CL3Q9Y,,G. Brown,Good deal,Five Stars,1520985600,,
126337,5,True,"05 13, 2013",A1UJCZ4CQQXOYI,B000B68C08,{'Style:': ' Passenger Side (RH)'},Rick,"Perfect fit, easy installation on my 1996 Chevy C2500.","Perfect fit, easy installation",1368403200,,
416751,5,True,"06 15, 2016",A7WJIJ8XTQ649,B0015F60UI,{'Color:': ' Lemon Peel'},Jesus A Flores,Great product.,Five Stars,1465948800,,
24501,5,False,"07 16, 2014",A3SQPJPNF3T4HN,B0002F66HY,,Kaycee,"Purchased this (size N) for spare tire on Aliner Classic -- 13"" tires, P180/85 that measure 24"" diameter.

WHY IS THIS LISTING SO COMPLICATED TO FIND THE CORRECT SIZE?  Even the Adco website was not helpful.  Judging from all the questions here, I wasn't the only one trying to find the right fit.

I eventually looked in an RV parts catalog which plainly shows the Adco letter corresponding to tire diameter, and tire size  (i.e. P180/85).

Then I felt confident in ordering this.

I bet a lot more of these would sell if this confusion could get cleared up.",Great looking and Great fitting cover for Aliner Classic,1405468800,2,
