,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,review_clean
10,1848198,5,True,"10 16, 2015",A9LZ1DGO5K76W,B0002YQDVE,{'Color:': ' Clear Gloss'},Fred,Great product !!,Five Stars,1444953600,,,product great
11,1630963,5,True,"11 27, 2016",A1TIF728DVA7OB,B0134DQ7P6,,Mij Nottus,Excellent replacement bulb for outdoor light fixtures. Great product and at very good price.,Five Stars,1480204800,,,excellent great product bulb replacement fixture price outdoor good light
12,2049853,5,True,"07 2, 2018",A29KOW1OSY5TBE,B016W351AW,,Rodney E. Colling,Dozens of uses and strong enough.,Five Stars,1530489600,,,strong dozen use enough
13,951603,5,True,"07 14, 2015",A1930TYHSXT2TU,B005I4J9AA,{'Size:': ' 10 Pack'},Amazon Customer,These were the best price on or off line.  They are heavy duty and high quality.  Not a thing wrong with them.  Look exactly like the pricier hardware in designer shops.,Great Look/Great Value,1436832000,,,wrong duty high thing pricier designer shops price best like look line heavy hardware exactly quality
14,306907,5,True,"10 24, 2015",A1P2BFLSVFZA5B,B000L87RKC,,B. Meiklejohn,Interesting product,Appears to work well,1445644800,,,interesting product
15,1622326,5,True,"03 23, 2018",A2QC5EDO29SA3L,B012DH2KG4,{'Color:': ' Assorted Colors'},Bccc4321,Very well plesed,Five Stars,1521763200,,,well plesed
16,2028435,5,True,"02 14, 2017",A2FYDAOUAZGWH1,B00RLO7YB6,"{'Size:': ' Without Photocell', 'Color:': ' 5000k Daylight White'}",Me,I bought two sets. I currently have two nearly similar porch lights but they have a frosted glass cover with a 15w 100w equivalent daylight bulb 1280lm This new light is definitely brighter than the original. It produces sharper shadows nearby.   The led does aim downward about 45degree angle so it doesn't seem as bright because The light doesn't shine in multiple directions (upwards) like a normal light bulb type. The reflector is a metal painted white with a smooth semi gloss/matte finish. So I added a piece of replacement mirror sheet cut to size. The replacement mirror was purchased from WM in the automotive section. It's a mirror finish rather than a matte reflective finish. And it is a must have diy addition just to have a better reflector than a piece of metal painted white. The clear plastic does have a linear design which is not at all bad. The body is a metal housing and the leds are Philips brand. The light has a nice rubber seal for weather protection.  I purchased the one without a dusk til dawn sensor.  I connected the lights on to a replacement electrical cord for testing location placement.  The two pictures of the front door area is the old 15w led bulb and the brighter picture is with the these shine hai lights.  Tempted to order another set or the wider commercial looking version.  If shine hai makes this with a brighter led (more wattage than 26) I'll replace these with those. My neighborhood replace the old street lamp posts with led street lights (cobra head style) and they made the neighborhood dark. Like solar lights in your yard.,Bright!,1487030400,4.0,"['https://images-na.ssl-images-amazon.com/images/I/61RMIzcWMZL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/716yzBYV0JL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/618641bTzYL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71yJ6k4iyML._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71YlQT3jmeL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/717aeeYHi6L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71YvCILN2DL._SY88.jpg']",shadow sheet nice produce plastic door i'll diy bright wattage head rubber smooth like protection order reflector section leds upwards shine street equivalent daylight yard connect glass post normal area wm electrical hai location mirror dark replacement linear definitely addition multiple frost placement sensor must better size cord tempt lamp brand nearly finish solar set picture one sharp replace new porch original make currently add angle cut similar matte nearby type reflective bulb design commercial light light housing lead version test purchase metal gloss/matte white dawn bad wider til aim front brighter buy painted piece style set two old neighborhood downward seal cover without seem weather body make direction philip cobra another automotive dusk look semi clear picture rather
17,1331617,5,True,"04 1, 2017",AMYKNLAER07JP,B00IPS0LI0,,Gene,"Love it!  I use it for everything, including burning out my address from junk mail!  Must have!",Must have!,1491004800,,,address use include love junk must burn everything mail
18,85338,2,True,"11 24, 2015",AN87O4ALTCUO9,B0000DD4EE,,James Kayten,These are not really stainless - they rust!,You get what you pay for,1448323200,18.0,['https://images-na.ssl-images-amazon.com/images/I/61F0Z0SOpWL._SY88.jpg'],stainless rust really
19,1093853,5,True,"11 19, 2015",A3UMBHM6R5AEW5,B009POHDCA,,Richard,Fits well on my mask.  They are very long lasting in my shop,Highly recommend for particulate face mask,1447891200,,,well long shop mask last fit
20,102950,5,True,"03 10, 2015",A2QLE8L7HCLYH1,B00029IYEI,"{'Color:': ' White', 'Length:': ' 1 Pack'}",Matt S.,I use this in conjunction with the usb leviton wall outlet.  Works and fits as described. Not any nicer/worse than any of the other covers I have seen though.  Does the job.,Typical Outlet cover. Fits perfectly on the USB Leviton Outlet,1425945600,,,nicer/worse use leviton conjunction though described fit see cover wall outlet work usb job
21,891577,5,True,"02 27, 2015",AA3ITJU612XVN,B004X9CPL6,,Barry Mendelson,perfect,Five Stars,1424995200,,,perfect
22,1764585,5,False,"05 16, 2016",A1FJPBO4HIR0Y9,B01CWQN1FU,,Camera guy,"I ordered the 16 LED 2 pack and received the 20 LED 2 pack. They are great! extremely bright and well designed. I have had them now for several months, testing them in the elements. The lights are fully exposed to the elements. So far, no failures, despite a rainy spring. I can't say enough about their brightness. Cameras gather light and will not show how the eye sees these at night, so I've not included photos. However, I have four other types of solar lights and these are the brightest by far. If they last (I have no reason to believe they won't), this is a great buy - especially if they ship you the 20 LED version!  Two month update: Survived a wet spring and still going strong",Great light that is super bright and handles weather well.,1463356800,14.0,,month gather i've bright type extremely wet order however four night last can't several photo enough great bright element rainy failure cameras solar include despite far ship reason pack believe go see expose spring update light light lead fully version month test especially buy still survive received brightness design two eye well say show strong
23,1071596,5,True,"02 24, 2017",A2C77SYDT9MD8S,B008X3CHKW,{'Color:': ' White'},elliottj,Large but works well. Ended up having to get extension spacer so it would fit.,Five Stars,1487894400,,,well extension end spacer fit get would work large
24,889721,5,True,"09 14, 2015",A2019F8WLOFL5,B004WK9I3O,{'Size:': ' 1-Pack'},Lorne King,"needed this set to pull the rear rotors off my 2006 Passat. works great, good quality.",needed for 2006 Passat.,1442188800,,,rotor great pull need passat work set rear good quality
25,225718,2,True,"03 23, 2016",A36MUO9JKXG0BL,B000EGM1ZM,,ihateeverything,The one I received had corroded batteries in it. Not happy about that.,Came with bad batteries.,1458691200,,,one happy battery corrode receive
26,531643,5,True,"03 13, 2010",A14JBDSWKPKTZA,B000YLS4S0,,Bob Feeser,"Having gone through all of the research for a newbie shower valve assy installation, I thought I would share some of that with you here. I paid my dues so why should you? :-) Anyhow, this shower model L2352 as the ad states does not come with volume control. What that means is the actual valve does not have the 2 adjusters, one on each side, one to control the hot overall inflow, and the other to control the cold overall inflow. The adjustable ones have a threaded adjusting rod with a seating nut so you can secure the setting once you found your ideal spot. The old Moen shower setup I was replacing had two adjustments, one that you pull away from the wall, and the other you turn in a clockwise direction for example to adjust the temperature setting. These new ones do not have that flow/pull it away from the wall option. They only adjust by spinning them around clockwise, which turns it on at a full flow, and adjusts temp considering where you leave the dial.  So to shed some light on the flow problem, my neighbor had a contractor install a shower and valve assy., one of unknown origin in their shower. It also did not have adjusters. The contractor also installed an energy saving shower massage, or shower head that produced a scant amount of flow. They complained because the flow was insufficient, which led them to taking much longer showers to get the job done of completely rinsing off. So they put on a fuller flow head, and then they didn't like it because the water flow was too much. All of this led to the problem of not having an adjustable flow control setting. You could install a couple of ball valves, or even a faucet type valve somewhere along the feed line, but that would result in you possibly having to go downstairs, and either have someone upstairs on the phone while taking a shower telling you which setting they like the best, or you have to try a setting, take a shower, try it again, etc. So it is ideal to have the 2 set screws right in front of you when you are taking the shower to get your preferences right.  All of this could be eliminated by using the combination of this high quality, yet money saving Chateau L2352, in combination with the consumer reports number one rated shower head; Moen 21777BN Brushed Nickel Inspire Inspire Seven Function Shower Head Only with 1/2 Inch Connection 21777 (or preferably get the 21778 with the shower massage setup) That puts out the preferred econo flow of 2.5 That is what I have, and I love the flow level. The satisfaction that is derived from that shower head is like the results of consumer reports; they used about 70 subjects who tried all different shower heads and flow levels, and hands down the Moen models I just mentioned won. Not only did they conserve water, they created such a large head, with so many fine jets, that you felt like you were getting flooded with water, but were actually conserving water instead. (Don't tell anyone :-) let them think they are getting the major flow model)  When I first went in to take a shower, I was anticipating a scarcer feeling flow, so much so that I wanted to even reduce it some. It was at that point that I understood that having the ideally suited adjustment would be nice. But upon taking my second shower, and having adjusted my mind to it, I loved the precise amount of flow I was already getting. (If not I could tweak it by installing the shut off valves inline) I really don't want to change a thing.  I had read in the forums that Moen does not advise you to install a shower shut off at the head, something about possibly damaging the anti-scalding valve. Calling the included 800 number for Moen was great. They are ready to answer any one of your installation etc. questions.  This Chateau model is a beautiful set. I also bought the Moen Model 1920: Chrome Remodeling Cover Plate which has the wonderful quality Moen chrome finish. It almost looks like it was hand polished as a final step. Cover plates are the wide cover that goes under the standard plate in the event that you are upgrading your old 2 handle model to this type that has the single handle and anti-scalding valve. If you need to knock out tile to open it up the hole is covered by the remodeling plate. The exact dimensions as well as other info are all available in PDF format at Moen.  My brother told me to get the brushed nickel because that was all the rage. I was considering doing a return exchange etc, but when I saw what the prices were I decided the chrome was great. The shower room is a separate room so to speak, and think when I do the bathroom, I am going to be looking for a combo brushed nickel and chrome set for the faucets which will tie it all together. I just got the Oxo Steel Garlic Press, Stainless which has that same combination which is gorgeous.  So there you have it. Get this Moen Chateau single, and save a bundle over the other models, and use the number one rated shower head to automatically adjust the flow to the precise spot you want, and save on the water bill. By the way that shower head is large enough to give you the feel of one of those very expensive huge rain shower heads, yet smaller enough to make it a comfortable hand held.  Another by the way is be sure and install the pipe to mount the head included in the kit with the long part going into the wall. That way you have sufficient clearance for the hose, away from the wall to allow the shower head to be adjusted to any position that suits you; even straight down, once again, creating that rainfall large head feeling. I'm out of space, so with all of this info you should be able to make the right decision for yourself. One note of caution pricing for these items varies widely. I did buy both the chateau shower posi-temp and cover plate here at Amazon, which had the best prices.  One final item worth mentioning is that I have an older home circa 1955 and the wall this setup is mounted into is 2 1/2"" deep, the maximum depth allowable with the kit. When I installed the cover plate, that took up another 3/4"". I was heartbroken when I felt like I had to return it for a flat plate, because the beauty of this thing, the way it is sculpted, and with a polished chrome look, I didn't want to part with it. Then I discovered that Moen sells an extension kit for walls that measure much thicker than that. All it is comprised of is a longer chrome tube that the handle mounts too, and some longer screws. So now I can enjoy the full setup including the remodeling plate. If you pull your existing plate off and take some measurements from the center of the pipe line, to the inside wall of your shower, you can use that info to check with the PDF file diagrams available for free at [...].  One more installation tip: Ignore the sticker on the valve section warning you to take it easy when soldering it in because you can damage the plastic and rubber valve components; instead, remove them altogether. It is so easy to just take it out, and then solder away the brass body. The secret to removing it is to use the included plastic removing tool. It has a square head on it so you can use a wrench or a pair of pliers to grab it. It slides down over the valve, and the 2 extender pieces sit down in there so you can spin it. Then just turn it like you would remove a jar lid, and because of the tapered sides at the top it pops. Then just use a good pair of pliers, and pull on the stem, and it comes right out. Everything that you would be concerned about overheating is contained right inside of the cartridge. The body as I mentioned is all metal. When you are done, reinstalling is even easier. Just line up the plastic tab marked H-C at the top, and top is marked ""Up"" on the housing, and push it straight in all the way. Your done. It couldn't be simpler.  Oh and one more thing. Remember how I said that the price on this stuff is all over the place. I just saw, current as of today, the model from Moen just like this one; the one with the volume control, and the price wasn't that much different than this one. So if you want to use your old shower head, and set it and forget it concerning the flow level, get that one instead. I love the consumer reports number one rated shower head mentioned above. It makes all the difference. The Chateau is nice for anti-scalding, but you won't notice much of a difference over what you already had, when you add the shower head, you are on a different planet.  The initial reason why I bought this posi-temp model is that I no longer have to fear someone flushing a toilet, or turning on a spigot in the house while I am showering and then getting scalded. I got so caught up in the design and installation stuff I almost forgot to mention that. I love my new shower setup, and I believe you will too.","Moen Chateau Shower, Set up Tips and More",1268438400,66.0,,adjuster satisfaction extension wall flow/pull go cold preference spigot consider event notice sell wide fear say shower ideal anti-scalding conserve eliminate mounted fine actually try room one downstairs get many thing allow press flow sure different possibly steel direction oh call preferably read spin dial really polished bill position comprise plier part model turn tell understood setup right complain scalded point exact pull insufficient let slide believe easy fuller home type question couple energy valve ready step stuff almost tie adjusts brother stainless would actual metal forget everything small water faucet leave adjustment info remove volume toilet either head exchange extender saw overall scant two set forget combo wrench taper return go precise example do remodel dimension tell note tab faucet thread inspire feeling give upstairs seven away phone house plastic chrome much amount think oxo enjoy create rubber save like caution derive ideally level section could come turn take open shower allowable contractor screw problem today cover money posi-temp deep shower long finish replacing upon pair one depth love wall new anyhow unknown option solder installation instal bundle exist worth gorgeous solder first amazon item turn feed lead remember overheat component tweak top damage pdf buy etc also felt lid heartbroken simpler inside upgrade flood concern grab install dues secure clearance mention caught side adjustment create yet old tried include tube center adjust pay use plate adjusting save ignore piece garlic second hold nice spot newbie hand use head longer price automatically flush econo ball decision neighbor need maximum think expensive hot nut job suit cartridge anyone enough secret take change mount tip hand mean initial want tile go found reinstall altogether conserve shut huge jar consumer shed format push origin prefer go quality discover place remove forum beautiful separate able free bathroom hole suit set single good report take use pricing side warn design come major housing inline result produce mind get thicker check standard level rainfall spin scarcer rage jet front concerned sit buy make adjustable knock moen i'm valve inflow best combination rinse planet along beauty look varies wonderful body kit instal well research another difference final look control mark look measure damage diagram stem way love result seat connection model ad space chateau straight share add someone completely state function put high h-c inch something great already feel adjust handle line sufficient put somewhere rain tool include square advise file clockwise nickel answer speak reason mention go large tell reduce together comfortable temp price number light want full sticker measurement decide plate item circa even rod temperature hose easy brass anticipate subject current pops massage assy mount widely around pipe contain instead cover mention rat make flat available sculpt get old brush
27,475553,5,True,"01 20, 2015",A26ZK8QFWXN859,B0014KMDZ0,{'Size:': ' 1-Pack'},dalepres,Great little screwdriver for keeping at the desk in my office.,Handy little screwdriver.,1421712000,,,great office little keep screwdriver desk
28,1451168,5,True,"10 17, 2015",ASOJFXG09RDC5,B00O0EZ94O,,Anthony H.,I put these to the lights that I turn on at night while sleeping. It has ambient colors that help my little girls to the sleep. I am planning on putting some of these to my enclosed outdoor lights so that I can change colors for the seasonal holidays.,I put these to the lights that I turn on ...,1445040000,,,outdoor put change color light help seasonal put little sleep holiday ambient sleep turn enclose girl plan night
29,2065320,5,False,"04 12, 2017",A2DXENZNO2JT4F,B01ET0ELGA,,Mat633,"This Honeywell T8 LED replacement works perfectly, plug and play, and they are brighter than the original light tubes I was replacing.  The brightness is pleasant and welcoming.  I recommend them!",Bright Pleasant and Welcoming,1491955200,,,replacement brightness brighter honeywell perfectly plug welcome light pleasant lead recommend replace play work original tube
30,460163,5,True,"05 23, 2016",AHJ0J8WXO2GIK,B0012YMVBE,{'Size:': ' 100 Tooth'},JC Montana,"good quality blade, works good on alum  with coolant applied.",Five Stars,1463961600,,,coolant alum quality blade work good applied
31,1245658,3,True,"03 6, 2016",A1LJYX28DC36V4,B00F5MUB66,,Scott Robertson,"Shower head works great but very splashy so much so that it gets the floor wet on the outside of my shower. Wound up using my existing shower head but keeping the hose and shut off valve that came with it, main reason for purchasing in first place.",Shower head works great but very splashy so much so that it gets ...,1457222400,,,reason exist main much outside great head valve first wet come purchase shut wound shower floor keep hose use get splashy work place
32,439351,5,True,"01 10, 2017",A2N8U01J1FNEXI,B000ZU9QL4,,robert lavin,works great,Five Stars,1484006400,,,work great
33,1469564,5,True,"05 17, 2016",A1F1NFIKEOQKVK,B00P2D41DW,{'Style:': ' 7440 Red'},Anthony,"I bought these to replace the OEM halogen light bulbs and was pleasantly surprised to see they were much brighter, and of course lighted instantly when applying my brakes.  I highly recommend these lights based on their reasonable price, warranty, and performance.",Brighter than OEM Halogen Brake Lights,1463443200,,,surprised apply brighter buy much light performance pleasantly price light light oem highly reasonable brake recommend warranty halogen course bulb instantly base replace see
34,237032,5,True,"07 28, 2016",A3VYE2ZBAJX54W,B000FCD1AY,{'Size:': ' 24tpi (Pack 2)'},Bugswilson,These are the best quality hacksaw blade replacements I've found.,Five Stars,1469664000,,,replacement i've find hacksaw quality blade best
35,500702,5,True,"10 3, 2015",A1FLPPQ3DKAWCL,B00178RTHG,{'Style:': ' 2.5 gallons per minute'},tomster,these shower heads are very soothing to use . i have been using this model for 15 years now (not the same one) and they last a very long time and there only $25 to replace and i have tried others but this is the one that feels the best.,can't go wrong with these !,1443830400,,,year head use feels best time try long model shower use one replace soothe others last
36,978555,5,True,"06 27, 2014",A18IUTPX24DYOP,B005WV9PI0,"{'Size:': ' 1 Pack', 'Package Type:': ' Frustration-Free Packaging'}",Andy Kim,"This bulb is great! Turns on and off properly, even inside of a glass housing. The only issue that I noticed with this bulb is that it seems to get confused if you try to turn it on during the daytime. Instead of turning on, then off because it is daylight, the bulb flashes on and off. The only solution to this I could find is to turn the bulb off until it is dark outside, and then turn it on. This really wasn't a big deal to me, I only ever noticed the issue when I installed the bulb, due to the fact that it was daytime.  Edit 3/2/15: Just wanted to update my review to highlight how good of an experience I received from Phillips customer service. My bulb happened to fail at around 8 months, and upon contacting Phillips I received a check for the replacement cost. I never thought they would be as helpful as they were. Thank you Phillips!",Great bulb from a great company! One very minor issue.,1403827200,,,find thought customer ever fail service could solution turn properly confuse try daylight flash cost glass phillips get dark replacement due happen seem big great want contact really upon fact issue turn deal good highlight outside bulb update turn housing month would check daytime even thank receive inside edit experience never around helpful instead instal noticed review
37,516033,5,True,"12 9, 2016",A20JB3NCCB9PCQ,B000WR2ZOA,{'Color:': ' Brushed Nickel'},Internet Novice,I installed 2 of these myself with no problems.,Five Stars,1481241600,,,problem instal
38,1775381,5,True,"01 7, 2017",A1WD8WCRH5IS6M,B01DHHPJXK,{'Size:': ' 2 pack'},Java230,"BRIGHT, very bright, can't speak to longevity yet, but they seem well built.",Five Stars,1483747200,,,well can't build bright seem speak longevity yet
39,466195,5,True,"09 11, 2016",A1LGS5ORY151YI,B0013Q0S4S,{'Size Name:': ' 1 Pack'},alllan j,"Good quality, would use vendor again.",Five Stars,1473552000,,,use would quality good vendor
40,932507,4,True,"12 7, 2015",A29HCR3XV6QI1H,B005DQ27M0,"{'Color Name:': ' Antique Brass', 'Style:': ' Privacy'}",bethany pontier,Price was right.  I get the look for now until I can afford something authentic.,Price was right. I get the look for now ...,1449446400,,,something look get price afford authentic right
41,1183175,5,True,"02 24, 2017",A4ELBJL863F3P,B00CRHG63Y,,DCP123,"These are pretty much perfect for my use.  I got a vent fan with a nightlight with no light sensor, so it's on 24/7 and I'd rather have an LED bulb for that than even a very tiny incandescent one.  For brighter bulbs, I usually prefer a more blue color like ""bright white"" (4000K or so), rather than ""warm white"" (about 2700K), but for a nightlight bulb these are a perfect color.",Seems great so far,1487894400,,,incandescent rather bright i'd vent much use bright color bulb sensor nightlight light lead like get prefer blue tiny white warm one bulb fan usually perfect even pretty
42,1425386,1,True,"09 15, 2017",A120PQIDB3G1O1,B00MXRROCK,,Amazon Customer,Had to through away. Could not get on wall. I think it may have been an old item. Beautiful saying.,Beautiful saying.,1505433600,,,get beautiful away old item say could wall think may
43,273560,5,True,"01 24, 2015",AQFAXWS8UHY2S,B000HXT2N6,{'Color:': ' Yellow/Black/Silver Table saw/stand'},syakely,"great construction, fence ++ accurate. I had to adjust the blade 90, but was easy to do. Cuts like butter and feels safe. The saw frame is 95% steel tube construction with a few plastic face pieces and bits. Good mix IMHO. Stand sturdy, super happy with it.","great construction, fence ++ accurate",1422057600,,,mix plastic good sturdy great cut feel construction accurate super blade saw steel like butter happy frame imho safe tube adjust bit face fence piece easy stand
44,1261132,4,True,"01 8, 2015",A3C6O0KJPRQXUL,B00FP675XE,,James E Spencer,It appears to work. My wife hasn't needed to use it and we aren't dumb enough to try it on ourselves. The built in flashlight comes in handy though.,My wife hasn't needed to use it and we aren't dumb enough to try it on ourselves,1420675200,,,dumb enough use build work come flashlight wife though appear handy try need
45,356216,5,True,"11 1, 2015",A1DUQV3STTR2DD,B000NY8XAM,{'Size:': ' 4'},dbarnett,As advertised and timely shipping,Five Stars,1446336000,,,ship advertise timely
46,2027343,5,True,"03 16, 2017",A2FYSOMBKQQ4BG,B00QUA7C1O,"{'Size:': ' 13 x 19 x 11.25', 'Color:': ' Beige'}",Ken,Great shade for the money,Five Stars,1489622400,,,shade great money
47,1117647,5,True,"10 28, 2013",A1MGINPAUJ4LEO,B00ANYZH1U,"{'Color:': ' Matte Black', 'Style:': ' Plain-Bezel'}",User of Products and Commmodities,"This is a great lamp. It is expensive, so you need to question whether you need this much intensity or not. Be prepared, it uses special and expensive batteries. It's about time Maglite got on the tactical train, and I hope they'll consider making more, larger, and brigther units in this genre. For some applications, price is really not an option!",Excellent tactical flashlight,1382918400,,,application option prepare large consider much great make special genre price whether intensity train they'll brigther unit time battery get lamp hope really tactical need expensive question use maglite
48,2022281,4,True,"11 13, 2017",A13RCUXP2U7N3Z,B00O7BAZ30,,kc7koh,"Easy to hook up, installation in mini box was easy. Seems to be close in accurat reading.",Four Stars,1510531200,,,accurat close hook box installation mini seem read easy
49,282566,5,True,"09 24, 2016",A24ECB8AANSDSO,B000IKJXQY,,CVSALES LLC,Great price and product works fantastic I highly recommend this,Five Stars,1474675200,,,highly great product recommend price work fantastic
50,1516933,5,True,"11 15, 2017",AR7HHCOFVQ0T9,B00SG3LIUE,"{'Size Name:': ' 6""(15cm) & Stainless Steel'}",Michael D.,Slight modifying of the door with a chisel.,Five Stars,1510704000,,,modify door slight chisel
51,1144680,5,True,"07 2, 2015",A3E6WYJRE9YPQ,B00BDPTCAA,{'Package Quantity:': ' 1'},Here in the ATL,Very good for what I wanted. I like that they latch together.,Good product,1435795200,,,together latch good want like
52,633342,2,True,"04 23, 2015",A29Q4YKPCYNSIB,B001D1DUX4,{'Color:': ' Brushed Nickel'},Amazon Customer,"So far, these SUCK! They look nice, but the design that is suppose to hold them to the mount is garbage.",You get what you pay for,1429747200,,,look far mount nice design suck garbage hold suppose
53,1651257,5,True,"03 16, 2016",A3TDTE4OPNCHB3,B014KE5SH6,"{'Color:': ' Stainless Steel', 'Style Name:': ' Crespo Single Lever Commercial Style Kitchen Faucet'}",Anthony C. Mc Carthy,"Love this faucet. I have put in 100's of high end faucets for clients but this was for my own kitchen, the only thing I would like is if the spray could be locket on",Great Faucet,1458086400,,,locket high spray thing kitchen like would end put could love client faucet faucet
54,1556073,5,True,"01 15, 2017",A2SYJDFKGXG44B,B00VTQG7RE,{'Package Quantity:': ' 1'},Chili_Red,"These fit and work great in our Hunter air purifier, and they are so much cheaper than the OEM ones.  Looking at them side by side you can't even tell the difference between them either.",Great filters.,1484438400,,,can't purifier air side much either great fit cheap work oem difference tell one look even hunter
55,1908941,5,True,"11 22, 2016",A3HJENCSJKZVS8,B001KA9XUM,{'Color:': ' Brushed Nickel'},willie,"wife loves the look, i like the finish and price pfisters warranty and customer service.",i like the finish and price pfisters warranty and customer service,1479772800,,,wife love look warranty service price pfisters finish customer like
56,1288451,1,True,"01 10, 2018",A20REQT3ZH20X5,B00GX2MA8O,{'Color:': ' 1 Pack'},Rodolfo,******** Hey people please don't buy this item it is very flimsy and I had to return it only after 3 minutes of use it died and wold not work again after that.,SAVE YOU'RE MONEY PLEASE I KNOW IT SOUNDS GOOD BUT IT BROKE IN 3 MINUTES.,1515542400,2.0,,please use work minute wold died flimsy return item people hey buy
57,626696,5,True,"07 7, 2014",A2EQ45QBSVOA05,B001C6N7OC,,S. Woolard,"Sharp looking sunglasses, my husband is using them for his dress up pair, LOL! But they do look great and wear comfortably and best of all great against the sun! oh and they were so affordable!!!",I rate these Harley-Davidson Safety sunglasses A+++,1404691200,,,wear sunglasses great best oh look dress comfortably lol pair use sun affordable look husband sharp
