,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,review_clean
21,177253,5,True,"11 16, 2012",AJ3J6EYVVIPVC,B000J0B9P6,{'Color:': ' Silver'},Scott Hugo,The stapler is effortless. I'm really pleased with this purchase - I've had it for a few months and it seems to be of great quality materials.,Worth the higher price,1353024000,,,effortless seem great i've i'm month purchase stapler really pleased material quality
22,28742,5,True,"01 13, 2013",A1IQA00NDRJX3G,B00006B80P,,Patti Mcclure,"These CD labels are great, but beware, they are not for DVDs unfortunately. Some DVD players will still read the DVD with the label but some won't. Price is excellent and they do work perfectly with the label stomper.",Great purchase!,1358035200,,,perfectly great work price dvd stomper beware excellent read unfortunately player dvds label cd label still
23,791622,4,False,"09 30, 2015",A3TPNC3TKGCCEI,B00W7VEDQC,,Ms. Rocki,"These are cute pre-cut textured tags by Avery. What I've noticed about printing on these tags:  - The texture keeps the printer from laying down ink 100%. Some paper will peek through in places. - Any parts of the pre-cut paper, if it's not laying flat, has a chance of getting folded in the printer. I've had it happen to me. - Avery provides an online web label creating program with lots of creative choices to make dynamic labels without having to use a fancy program of your own on your PC or tablet. - Each sheet is 4 x 6 inches and holds 3 labels each. - Labels end up getting printed off center. You may want to take the time and extra scrap paper to get the scale and position correct before printing on the tags.",Great labels for crafting with less than perfect alignment issues to deal with.,1443571200,,['https://images-na.ssl-images-amazon.com/images/I/71WLViJXTQL._SY88.jpg'],texture sheet chance i've use create extra ink inch peek pre-cut printing scale lay lot tablet cute get pc tag take textured creative program provide dynamic place position fold scrap online avery printer want time part hold paper choice fancy make correct without keep end center flat print web happen label get label notice may
24,655999,5,True,"10 25, 2017",A3663MZS5O85V,B00WJDWGA8,{'Style:': ' Single pack'},Kevin Rasmussen,great,Five Stars,1508889600,,,great
25,430197,5,True,"12 13, 2013",A1R1S49TL7CIUO,B0055EB924,"{'Size:': ' 2 Pack', 'Color:': ' Black'}",Lance J. Goyke,"Nice option if you want a thicker ballpoint pen. I like it a little less than the thin tips, but I can use it for different things. Like if I need to bold a heading (shocking usage, I know).",Nice thicker alternative,1386892800,,,know option nice bold tip ballpoint use different want thin shock like less thicker little thing need usage heading pen
26,411199,1,True,"10 20, 2014",A16WLNBWXNYSGU,B004IX24MW,,William Totten,"First was nothing like picture, replaced, still nothing like picture, REFUND!!!!!",Nothing like picture.,1413763200,,,refund nothing still first picture like replace
27,400540,4,True,"02 2, 2015",A3PGA5ILLM5NCP,B0045TFR6Y,{'Color:': ' 0/ Flat Cover / Black'},MTrinkaus,"It's flimsy metal, you could bend it very easily with your hand (or butt). I keep mine in my front pant pocket or bike bag. Works fine there.",you could bend it very easily with your hand (or butt),1422835200,,,butt hand pocket mine flimsy metal bend bag could fine work keep pant bike easily front
28,361867,5,True,"03 20, 2016",AFJ9D90UDRVC9,B0027ZCXRO,,Natalie,"better than double sided sticky tape, this is meant for clothes",Five Stars,1458432000,,,well sticky clothes double tape meant side
29,108738,4,True,"09 29, 2017",AO2RDIRGZNE35,B0001N9WNW,"{'Size:': ' 12 Pack', 'Color:': ' White'}",ROBERT MARTINELLI,Company delivered a quality product as promised,"Good, inexpensive binders",1506643200,,,product promise quality company deliver
30,740351,5,True,"12 27, 2016",A1W97AAM59K7HT,B01GQS2ZCA,,Berkshire484,This unit works well with the printer and I especially like the oversize black ink unit.,Nice,1482796800,,,well oversize especially work printer ink black unit like
31,645474,5,True,"03 11, 2018",AWKVIUUWF0ZWB,B00UHJC480,"{'Size:': ' 8-Count', 'Color:': ' Assorted Core Colors', 'Package Type:': ' Standard Packaging'}",kathryn Giallonardo,I love these!!!  And the price!!!!!!  GREAT!!!,Love these,1520726400,,,great love price
32,756627,5,True,"12 10, 2015",AL4LWN3Y0PC5X,B000X7R30U,{'Size:': ' Each'},Adrian Mesa,Worked great for the certificates I sent out to people who volunteered with our foundation.,"Looks nice, professional.",1449705600,,,great foundation send volunteer certificate people work
33,50059,5,True,"01 27, 2017",A256HE0E5GVKEX,B00006IEAM,"{'Size:': ' Box of 12', 'Color:': ' Violet', 'Style:': ' 0.7mm Fine Point'}",Marianne Owens,Love these pens. They write very smoothly,Good pens,1485475200,,,smoothly love write pen
34,402667,5,True,"09 20, 2016",A2TPXUWO6JPS3B,B004ARDEIY,,Rebecca Martinez,GOOD PRODUCT,Five Stars,1474329600,,,product good
35,207199,5,True,"08 22, 2011",A1FVQ84B5M1NNA,B000VKWXVI,,Zorro Oscuro,"Out of the box, it works as well as the HP version at a fraction of the cost.  Hopefully it lasts as long, but so far, so good.",Super Value,1313971200,,,far fraction good hp last version long hopefully box well work cost
36,648933,4,True,"08 13, 2015",A2N67KJK276V45,B00UY1AO3I,"{'Size:': ' Standard', 'Style Name:': ' Gold Foil Dots, Jul 2015 - Dec 2016'}",cds,"Overall good planner ! Cute pages and break down during the week of : morning, afternoon, and evenings is helpful. Great colors :) Reminds me of a planner by Kate Spade - but better. Only downside - the cover is NOT hardcover, only thick laminate - but this makes it light to carry :) Google the name of the planner and you can see a video of it's interior pages.",Overall good planner! Cute pages and break down during the ...,1439424000,,,video good name spade interior evening great break helpful color overall downside light reminds google good cover page kate afternoon thick make week carry see laminate morning hardcover planner cute
37,645429,5,True,"03 28, 2018",A29TMNCRVAT54G,B00UHJC480,"{'Size:': ' 12-Count', 'Color:': ' Assorted Core Colors', 'Package Type:': ' Standard Packaging'}",RED,"When working on a project of decorating a craft ,these markets are great. I use them when making cards and they are great. I would not recommend using them for coloring..They are not designed for it. Covers for pens hold well and color of pens are what is on the paper.  I have always trusted  paper mate and these are no different from my high expectations",Felt pens,1522195200,,,high card market design trust great use make color mate different work hold coloring..they decorate project would recommend craft cover paper use well always expectation pen
38,445232,5,True,"04 16, 2014",A1LDBE1I4TIOLX,B005QAQFFS,{'Style:': ' Shredder'},Lina,"I love this shredder! It's quick, strong, and I love the security of the cross-cut. It even has a slot for credit cards and CDs, but I've never used it. I had a crappy 6-page shredder before so this is a major upgrade for me when that one FINALLY died. Had that one for about 10 years, so I imagine this one will be just as good :) I've always had such great experiences with Amazon, so I fell good buying their products and feel I an trust them as I trust the way they handle their business. The only bummer (for me) is the bright green power light, but I just put a piece of duck tape on it and problem solved :)",AWESOME SHREDDER,1397606400,,,product power card i've bright way shredder fell solve upgrade slot buying problem great feel handle put one duck love green business good experience quick security use cross-cut amazon major trust light die imagine finally even year bummer crappy never piece credit always cds strong tape
39,673019,5,True,"11 10, 2017",A3BLXD549G1SFL,B010TLSFA6,,Robert Culbertson,"EVERYONE SHOULD HAVE ONE, THEY DO SO MUCH  TO ELLEVIATE BACK PAIN.",Five Stars,1510272000,,,one much pain back elleviate everyone
40,729276,5,True,"10 10, 2017",ATZFZONPLXQJN,B01E754IYC,"{'Size:': ' Large', 'Style:': ' 2018'}",Michael West Virginia,Awesome and highly recommend his calendar,Very Please,1507593600,2.0,,highly recommend awesome calendar
41,117515,5,True,"10 22, 2013",A1AAWWGOC8ZREP,B0004F7GF8,"{'Size:': ' 5-Count', 'Color:': ' Assorted Colors with Metallics', 'Style:': ' Medium Point'}",San Diego Malcolm,These are some handy paint pens. I can't believe I actually got all the colors I could forseably need in one box. Nice!,Already tried and liked,1382400000,,,can't nice believe paint color box get handy could one need actually forseably pen
42,355516,4,True,"03 2, 2010",A2ZRMCRLDSUX6R,B001XWCQO2,,Tom,"Since I gave up on becoming paperless, I thought this scanner would enable me to have access to the mountains of paper we generate in out business when I'm out in the field. The scanner works better than I had hoped. It's fast and it simply works. We scan copies of contracts, mail, delivery receipts and virtually every piece of paper we handle. We file those documents according to job, client etc. Once filed, we have access to the documents over our network and via laptop & iPhone while in the field. No longer to we have to lug files of paper around to job sites. The only down side so far is that when we need a printed copy of a document we have scanned while out in the field, we are creating another piece of paper by printing it in the field and that often gets tossed after it serves it's purpose. Like I said, we gave up on becoming paperless a long time ago. The software makes the scanner all the more versatile. If you create and or handle a lot of paper, this bundle may help you organize and allow easier access to those documents.",ScanSnap,1267488000,6.0,,via virtually think longer become create like serf say scanned document mountain simply file accord need printing generate job create software network allow versatile paperless copy well long scan enable handle business document lot delivery file mail far bundle easy iphone organize access copy client receipt help time would toss paper etc ago laptop work file fast purpose side contract field piece i'm around since often scanner make print site lug another get every may hop give
43,288581,3,True,"02 20, 2015",A28H71XYL21SU1,B0015MVV1O,,Glassman,good price,Three Stars,1424390400,,,price good
44,451157,5,True,"11 3, 2016",A3BHMLC4E0GOLC,B0062ZNYFK,{'Size:': ' 1 x Toner'},Amazon Junky,It works.,Excellent Value,1478131200,,,work
45,228991,4,True,"02 22, 2014",A17C31Z7M3G9HO,B0012VR7N4,{'Size:': ' 1-Pack of 18'},Apocalypse Preparer,"No Forest Green!  I got at least: 2 Aqua, 1 Lime, 1 Green, 2 Red, 2 Black, 2 Blue, 1 Purple, 1 Plum, 1 Dark Brown, 1 Light Brown, 1 Orange. 3 Others were Duplicates, but I've already lost track.  If your expecting all the colors, don't get this, instead get the 16 Color Pack With Every Color INCLUDING FOREST GREEN! (my favorite color)  If your looking for a lot of Dry Erase Markers to Fill a Bin at the Office or at School, THIS IS AWESOME!",12 Colors! 18 Markers. 6 Duplicate Colors.,1393027200,,,least aqua get track favorite dark pack erase office lose black fill duplicate i've already color brown purple color marker light awesome school orange red instead include get dry blue expect bin lime green lot every forest others look plum
46,187861,4,True,"09 4, 2017",A1HWIIVA96PV6H,B000MK647G,,Over60,Excellent value.  Fits my needs well.  Great service.,Four Stars,1504483200,,,well excellent need great value service fit
47,696817,4,True,"07 13, 2016",A33XZQ3JQ4C1UR,B017GE26AY,,R Shattuck,These gel ink coloring pens are a good set for the price. All of my pens worked out of the package.,These gel ink coloring pens are a good set for the price,1468368000,,,gel work package ink price good set coloring pen
48,664870,4,True,"07 8, 2017",A77SH4285YSLC,B00Y1D0QJ2,,ross j jones,Good job,Four Stars,1499472000,,,job good
49,329677,1,True,"11 26, 2014",AWZYKHUM4DSVS,B001EO6LMC,{'Color:': ' Color Multipack'},Amber,These were awful. :( I think I must have got a bad batch...after a month or so all the colors would only print pink and gray. Very sad I spent $50 on this. Not sure what to order now. :/,Sad mama llama has no color prints,1416960000,,,spent sad month pink gray sure color must order print get batch...after would bad awful think
50,765721,5,True,"03 31, 2014",A3QNT5R0MOHNM,B002M7W1RE,,Zenel,These are great dividers for someone who has a lot of info to keep track of.  I'm in a medic program and fill up a 5 inch binder about every 6 weeks so I needed two sets of these and they work perfect.  I definitely recommend them.,Great,1396224000,,,info binder track fill inch definitely great week work i'm divider program two recommend set someone lot perfect need medic every keep
51,689241,5,True,"04 20, 2018",A1JKP7ZAIQ0YXN,B015DPXDL4,,TooToot,"So far, so good!",Good price,1524182400,,,far good
52,28791,5,True,"04 24, 2016",A2EXX7KGH2BFR,B00006B8G6,"{'Size:': ' 2 x 3 1/2 in', 'Color:': ' White'}",Cybercats,"Great, as always! Top quality!",Five Stars,1461456000,,,always great quality top
53,782777,4,True,"06 20, 2014",A18LHAN2XQVYQ3,B00HJ2P4BC,,Draugadrotin,I love this pen. . .writes very beautifully . . looks very nice . . . my handwriting actually looks a lot nicer when i write with this pen,Beautiful pen,1403222400,,,look nice nicer handwrite write writes actually love lot pen beautifully
54,106166,2,True,"02 16, 2017",A2KMLVZ5CPEBJI,B0000UZ58C,,DIGITALSHOOTER,"I find it difficult to write a review for a product that lasted just about 1 year. The heaviest thing I carried in this cart was laundry, one bag to be exact. The quality is poor and as I stated, did not last quite one year. I tried contacting the vendor but never heard from them. I did not expect them to take it back or to refund me any money because of the time that has passed, however, it would have been a nice touch, had the vendor contacted me to perhaps ask about the nature of my problem. At this point, all I can ask, is to have potential customers read my review to make their own choice about whether or not to purchase this poor quality cart.",Live & Learn,1487203200,3.0,,nice find quite refund however hear product carry last nature cart thing poor expect take problem heavy money read contact contact write bag one touch quality back point exact state pass laundry whether vendor time purchase perhaps would potential difficult make never choice try customer ask year last review
55,789295,5,True,"03 23, 2017",A2TJPK7UPY9OEJ,B00Q526JR0,,Barbara T.,LOVE. LOVE. and will be back for the same EVERY YEAR!!,Gorgeous!,1490227200,,,year love every back
56,155058,4,True,"10 14, 2014",A2FKBJMZHQ59NX,B000E8OVOO,,Joseph R.,"Received, very quickly, as described. Put in machine working great so far. Thanks",Put in machine working great so far,1413244800,,,great far machine describe put thanks work receive quickly
57,79708,5,True,"04 19, 2016",A26U89BQJ9NSBQ,B00006IEEV,"{'Size:': ' 48-Pack', 'Product Packaging:': ' Standard Packaging', 'Style:': ' Colored Pencils'}",Barefootess,"My first fancy colored pencils! They are really soft. Really soft. Compared to my cheapies I was using before. Maybe not the best investment for a new colorer, but I am doing just fine now that I'm used to them!",Maybe not the best investment for a new colorer,1461024000,,,compare soft cheapies use maybe pencil first i'm colorer investment best color really use fine new fancy
58,423685,5,True,"03 8, 2018",A36X0BGMROA9ZH,B004YZ7Q5E,"{'Size:': ' 12 Pack', 'Color:': ' Black', 'Style:': ' 0.5mm Needle Tip'}",MrsPicky,"If you like your .05 Tip smooth pens these will not disappoint. I hate our ballpoint office pens so I order my own. I usually order the Pilot G-2 .05 but somehow came across one of these and love it much better. No smearing, smooth fine tip writing. I like how it makes a good impression on carbon copy forms without having to press hard or go over it again. The G-2's sometimes write too smooth and are not very good on multiple copy forms, you have to press hard and they smear. Not getting rid of my G-2's but definitely these are my new favorite. Very satisfied and shipping was fast.",Compare to Pilot G-2 .05 Gel Tips....,1520467200,,,smear favorite office hard good press smear much ballpoint definitely tip multiple impression copy form rid pilot across carbon smooth like disappoint come well hate order without make write sometimes go one fine usually love write get new satisfied somehow shipping pen fast
59,636836,5,True,"09 3, 2016",AY1NQHLYQCDHT,B00SR07MQU,{'Color:': ' Plum blossom'},SuzanneBradbury,arrived very quickly ! exactly what i ordered is what i got good quality actually yes i would order again,exactly what i ordered is what i got good quality actually yes i would order again,1472860800,,,arrive order actually exactly ordered get yes would quality good quickly
60,39800,5,True,"10 30, 2016",A2WLKT8D01MIF9,B00006IC8I,"{'Item Package Quantity:': ' 1', 'Package Quantity:': ' 1'}",Adam R. Fritz,Good Item,Five Stars,1477785600,,,item good
61,468330,3,False,"12 6, 2016",AGNDXFI7BT5JE,B007FDJQSW,"{'Size:': ' 4"" x 6""', 'Color:': ' Chevron Assorted'}",Jan,"Don't know how many stars. The picture looks like a copyright and brand is printed on bottom left.  If this type of card is not totally blank (front and back), it is useless.",Infringement?,1480982400,,,know bottom useless look many type card totally like leave brand star print blank picture copyright back front
62,431597,4,True,"06 16, 2015",A2KHKJDDV7MW5R,B0057M5XEE,,DPW,my printer does not want to recognize the generic cartridge. propitiatory manufacturing practices are very annoying.,propitiatory manufacturing practices are very annoying.,1434412800,,,generic propitiatory practice cartridge recognize printer annoy want manufacturing
63,123587,4,True,"08 22, 2015",A10EUNHCOZQUWH,B0006HWTW4,{'Style:': ' 6-tier legal size'},Shawna S.,"Great for paper sorting. Although it does have label holders, it did not come with any labels and that cost the product a star. I had to spend time manually cutting paper to size for labeling and they don't stay in place too well. Need to ship with pre-cut labels to get 5 star rating!",Does the trick,1440201600,,,get ship rating great star time size although sort spend holder label cut stay label paper well come need pre-cut label product cost place manually
64,579224,5,False,"12 8, 2017",A2USY5SXCPEAMY,B00JXQQNC6,{'Color:': ' Black'},jedi008,"It seems that KeySmart has addressed the ""breaking screw"" problem from the earlier posts and in addition, they offer a 2 year guarantee.  So with that, here are my thoughts.  At first I was skeptical.  A new key ring/organizer?  Short answer: yes!  This is an elegant solution to jingling keys and fumbling through them.  The o-ring lock system allows you to make it as tight or loose as possible - I really like that.  the spacers and additional longer screws allow you to really tailor this to your specific needs and keys.  In the end, for less than $15, this was a great buy!  I understand you can ""accessorize"" it with all sorts of add-ons (USB drive, flashlight, screwdriver...) but for me, the plain, old key holder was enough!","Yes, it is all that and a bag of chips!!!!!",1512691200,,,holder fumble additional drive longer like thought understand solution post tight add-on addressed allow enough screws seem problem addition great accessorize less earlier tailor really lock break offer new usb answer possible yes first spacers buy key ring/organizer sort jingle plain make guarantee screwdriver key short need flashlight elegant old system specific screw end allow year loose o-ring skeptical keysmart
65,293519,5,True,"12 23, 2016",AY15129AHWRSS,B0016P4A5Y,{'Size:': ' Index Cards'},Steve,Nice thanks,Five Stars,1482451200,,,thanks nice
66,338256,5,True,"10 6, 2015",A1FU0TTDJFOTWU,B001JEB744,{'Color:': ' Overstuffed Stocking'},catherine lewandowski,Another winning Christmas card that will bring a smile to the face of those who receive it.,Five Stars,1444089600,,,christmas bring face another card smile receive win
67,570900,5,True,"12 28, 2016",ABUTRE14Y424Z,B00J2EF4K6,{'Size:': ' XXL'},Glenn Miller,I Have no issues with this item.,Five Stars,1482883200,,,item issue
68,733693,5,True,"04 6, 2017",ADMN6P4B6CVHX,B01F8J1P4W,{'Size:': ' 30 Cards'},Richard A Williams,Very nice assortment of cards.will have them when I need to send a special card.fair price.fast shipping. THANKS,Five Stars,1491436800,2.0,,assortment need cards.will special send nice card.fair price.fast ship thanks
69,234596,5,True,"02 6, 2018",A2P0J379K5WQ4,B0013F12YO,{'Size:': ' Basic'},LuvLeighAn Clark,"the legs do not stay in, i do not know if they should, and it is cheaply made, but it does the job","the legs do not stay in, i do not ...",1517875200,,,know cheaply stay leg make job
70,146789,5,True,"03 12, 2016",A1Z66K0CDKXZTD,B000BL5INM,{'Size:': ' 450 In'},Amazon Customer,It worked great for us. We used it for outdoors to attach heavy clear plastic to a heavy duty awing canvas. However we also stapled it as well as used this tape. So far it has held up to some terrific winds and hot sun and cold winters. I don't know if it would have held without the heavy duty staples but together they are doing an amazing impossible job.,Outdoor tape worked for me.,1457740800,2.0,,know far hold duty plastic winter use work cold together great amaze without wind would however terrific impossible heavy outdoors well staple also sun canvas awe hot tape clear job attach staple
71,436454,5,True,"11 16, 2014",A334O8DGCYVVPZ,B005FCWRKO,,thedaymaker,"Great labels.  Print well in inkjet and in laser.  Pattern on back makes it easy to handle, to know which side is the front.",Great labels,1416096000,4.0,,know side great pattern print handle inkjet make label well back laser easy front
72,360232,5,True,"11 25, 2012",A2IP2F3FRSWSRS,B0027ACGN0,,Ann Scott,"Haven't used yet, a lot of times you send the reviews too sone for me to have used the product",GLue,1353801600,,,review send lot product sone yet time use
73,629624,5,True,"03 9, 2016",A3BG39N4UJDBQI,B00QTW0SM8,{'Color:': ' Black'},marie,"This is thick, comfortable cushion.  I am using this in an office chair, and while it is a large cushion, it does fit in the chair is quite comfortable.  Between the fabric type and the strap, it is not slipping off my chair, which I really appreciate, given that has been my experience with other cushions.",Comfy,1457481600,,,office type experience large fabric chair comfortable fit appreciate quite cushion cushion slip thick strap really use give
74,614127,5,True,"04 29, 2016",A31FW3WSZ6LVMO,B00O2HLKFG,"{'Size:': ' 2"" X 5"" - Small', 'Color:': ' Ivory / Brown'}",MominVA3,This sign is perfect to attach above the doorbell.,Great!,1461888000,,,perfect sign doorbell attach
75,523831,3,True,"01 3, 2017",A1E0D0ZXBE90GI,B00D3P7L2O,{'Size:': ' 36 Rolls'},Amazon Customer,"Can't compare with 3M tape, but it costs so much less and does what I need.",Okay product.,1483401600,,,can't need less compare tape much cost
76,515759,3,True,"01 24, 2016",A3HMWU943DC7NI,B00CC711PW,,TexasTaxMan,Decent fountain pen.  Writes well - easy on the hand.,Good buy!,1453593600,,,well hand fountain decent easy pen writes
77,674234,5,True,"04 12, 2017",A1OLTWUV4M1S48,B0113ZDYOY,{'Color:': ' Pink'},Betty Kear,"Small but great for those little things like paper clips, rubber bands, etc.",Love the style and size,1491955200,,,etc clip great little small thing rubber band like paper
78,627040,5,True,"08 31, 2017",A3NHYRH5IDJ0S1,B00QFXGAIW,{'Size:': ' 2 Pack'},C Taf,Great price and better material than you will get from the office box retail stores....,Five Stars,1504137600,,,good store great get box material office retail price
79,677247,3,True,"01 27, 2012",A227G0O2KU1I2N,B0124I9AWO,,K.S.,"I uploaded a photo of the one I received today. It's a black mesh card holder, however it's a slightly different style. Much more square and plain than the one Amazon has pictured. I wish I would have gotten the same style. Not worth my time to return or anything. It's ok. But bummed enough to deduct a couple stars.  I see that other reviewers got the one as pictured... so your mileage may vary depending on who the seller is. Mine came from Best Source Office Supplies for five bucks even, free shipping.",Mine Looks Different,1327622400,18.0,['https://images-na.ssl-images-amazon.com/images/I/61Y+KhthyWL._SY88.jpg'],holder black reviewer much buck come however depend supply seller office upload enough today slightly different mine source ok star one square free worth couple card amazon picture time bum get would deduct see even receive five plain vary photo gotten style best return mesh may anything ship mileage wish
80,390436,5,True,"12 23, 2014",A2CJAQV9RGGUNB,B003SQBY7Q,,S. Moulton,I have already used 100 of these laminating sheets and they work great!,... used 100 of these laminating sheets and they work great!,1419292800,,,great already work laminate sheet use
81,548807,2,True,"10 30, 2015",ABDLLEAOT196O,B00G8TGAQU,,Kate Madiloggovit,dull,Two Stars,1446163200,2.0,,dull
82,22651,5,True,"05 2, 2016",AC0XZJLYXSP7N,B00004ZAGC,,Mihai F.,Simple and practical.,Five Stars,1462147200,,,simple practical
83,36577,4,True,"02 5, 2014",A3LANKVN22JXNC,B00006IAKM,"{'Color:': ' Black', 'Package Type:': ' Standard Packaging', 'Style:': ' Pencil Cup Organizer'}",Carol,After buying this I find it too big to fit on my side table next to my couch.  If you have plenty of space it is great.,Supplies caddy,1391558400,,,side big couch buying fit find great space table plenty next
