,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,review_clean
10,10,5,True,"03 23, 2018",AZ5C65G10R6W6,B004LLIKVU,{'Gift Amount:': ' 50'},Djuli,Great way to send a last minute birthday gift to someone through email. Cant go wrong with Amazon gift cards!,Convenient,1521763200,,,wrong someone birthday great email send amazon minute way gift card go last cant
11,11,5,True,"02 8, 2018",A2EMTLQJQS9PQJ,B004LLIKVU,{'Gift Amount:': ' 50'},Irene P Couchman,guess it was appreciated?,Five Stars,1518048000,,,guess appreciate
12,12,5,True,"05 29, 2018",A3CRNB557EW50L,B004Q7CK9M,{'Gift Amount:': ' 20'},KCWANGSVICK,I bought several of these cards for 'stocking gifts' for the church staff. Glad that Amazon actually had a Real Christmas themed card.,Reason for the Season,1527552000,,,several buy card christmas card amazon real staff glad gift church actually stock theme
13,13,4,True,"04 14, 2018",A3R3UC3SWC7RIL,B004Q7CK9M,{'Gift Amount:': ' 30'},KC,was gift,Four Stars,1523664000,,,gift
14,14,5,True,"03 18, 2018",AEGP5NUG8YFS0,B004Q7CK9M,{'Gift Amount:': ' 20'},Wanda K.,great,Five Stars,1521331200,,,great
15,15,5,True,"03 18, 2018",A3BNRL2SCE6CGU,B004Q7CK9M,{'Gift Amount:': ' 15'},karl zahler,they are gift cards,Five Stars,1521331200,,,gift card
16,16,5,True,"03 12, 2018",A1FKMXROBDOI7W,B004Q7CK9M,{'Gift Amount:': ' 25'},D.M.,Xmas gift.,Five Stars,1520812800,,,gift xmas
17,17,4,True,"03 5, 2018",A3NNNJAQ22RN10,B004Q7CK9M,{'Gift Amount:': ' 25'},Joyce Martin,This was a birthday gift,Four Stars,1520208000,,,birthday gift
18,18,5,True,"03 2, 2018",AEDHVVRO3Y938,B004Q7CK9M,{'Gift Amount:': ' 40'},darlene r,everyone loved getting them for Christmas  Thanks,Five Stars,1519948800,,,love christmas get thanks everyone
19,19,5,True,"03 1, 2018",A28YGUP7ZFI6PP,B004Q7CK9M,{'Gift Amount:': ' 25'},Cath,Xmas stocking stuffer. Loved it,Arrives fast,1519862400,,,love stock stuffer xmas
20,20,5,True,"02 8, 2018",A3VZ1JUAW5IYR8,B004Q7CK9M,{'Gift Amount:': ' 30'},BETTY,Easy gift that I knew recipient would love.,The greeting card along with the gift card made it more special,1518048000,,,recipient love would gift easy knew
21,21,5,True,"02 6, 2018",A73IL07XP97YM,B004Q7CK9M,{'Gift Amount:': ' 30'},jgar529,Very nice,Five Stars,1517875200,,,nice
22,22,5,True,"01 30, 2018",AHBLLZMAXGB2U,B004Q7CK9M,{'Gift Amount:': ' 100'},Billcar 43,"I sent this to one of my relatives out of town , she thanked me for it",Five Stars,1517270400,,,one sent relatives thank town
23,23,5,True,"01 28, 2018",A2Z43ZQDGCFCBD,B004Q7CK9M,{'Gift Amount:': ' 15'},Jesse Ward,"Came on time, and exactly as described.",Came on time.,1517097600,,,time exactly describe come
24,24,5,True,"01 15, 2018",A270HKP30FYUX6,B004Q7CK9M,{'Gift Amount:': ' 75'},SueSarahMookie,Nice card,Five Stars,1515974400,,,card nice
25,25,5,True,"01 8, 2018",A4OJWUX1MKR3B,B004Q7CK9M,{'Gift Amount:': ' 50'},Kathy,This was a gift.,Five Stars,1515369600,,,gift
26,26,5,True,"12 27, 2017",A1LCT6F9JL6P7C,B004Q7CK9M,{'Gift Amount:': ' 100'},mike murphy,lots of thank you's from nieces.,Five Stars,1514332800,,,thank you's lot niece
27,27,5,True,"12 19, 2017",A17WJKTK88DY0C,B004Q7CK9M,{'Gift Amount:': ' 20'},Dee,Cute!,Five Stars,1513641600,,,cute
28,28,5,True,"12 13, 2017",A1C1YNIRA6OSMQ,B004Q7CK9M,{'Gift Amount:': ' 25'},Sis,Love gift cards..fast delivery!,Five Stars,1513123200,,,love gift cards..fast delivery
29,29,2,True,"11 16, 2017",A35ZJY01RQSY5O,B004Q7CK9M,{'Gift Amount:': ' 25'},Backpacker,"Ok looking card (not great). But I would have liked it to come in a tin. As one of the ones I ordered, the card was bent in half. And couldn't have been done by post office as they were in a box.",OK looking card,1510790400,,,office great card post box order ok would bend one come half like do one look tin
30,30,5,True,"09 5, 2017",A123IIX1Z50O9U,B004Q7CK9M,,Abburu Sharma,It was good experiance,Five Stars,1504569600,,,experiance good
31,31,5,True,"07 22, 2017",A36ABUVB4X9Q1C,B004Q7CK9M,{'Gift Amount:': ' 50'},DFC,Nice look,Five Stars,1500681600,,,look nice
32,32,5,True,"06 27, 2017",A1L7ZNJ417R9KR,B004Q7CK9M,,bajababe,"Always a great gift for any one, any time. And very convenient.",Always a great gift!,1498521600,,,one time always great convenient gift
33,33,5,True,"06 27, 2017",A2DIIBPEA3CTXL,B004Q7CK9M,{'Gift Amount:': ' 25'},Sallye Jefferson,attractive card; easy to print; convenient,easy to print,1498521600,,,convenient card print attractive easy
34,34,5,True,"05 12, 2017",A1YXA1KL03KML,B004Q7CK9M,{'Gift Amount:': ' 25'},ff13texas,A great gift for someone.,Gift,1494547200,,,someone great gift
35,35,5,True,"03 10, 2017",A28MI0OGL4S2BB,B004Q7CK9M,,clark,Always a perfect gift for my son.,Amazon Prime members love Gift cards!,1489104000,,,always son perfect gift
36,36,5,True,"03 4, 2017",A5U1KZ3EIK0IG,B004Q7CK9M,,Branson Mom,Can never go wrong,Can never go wrong,1488585600,,,never go wrong
37,37,5,True,"02 21, 2017",A2VIPI69EC0N1F,B004Q7CK9M,{'Gift Amount:': ' 100'},Steven,love it,Five Stars,1487635200,,,love
38,38,5,True,"01 30, 2017",A2ULIBNQS93NYQ,B004Q7CK9M,{'Gift Amount:': ' 15'},Leandra P. Cooke,nieces and nephews enjoyed using these cards.,Five Stars,1485734400,,,use enjoy card nephew niece
39,39,5,True,"01 18, 2017",ARZLW6MFV58E9,B004Q7CK9M,{'Gift Amount:': ' 20'},Denise Andrews,"How can you go wrong with a amazon gift certificate, you can't",Terrific,1484697600,,,wrong can't amazon certificate gift go
40,40,5,True,"01 14, 2017",A2WCRWBZJETE17,B004Q7CK9M,{'Gift Amount:': ' 50'},Jeff Quade,Good gift for anyone,five stars,1484352000,,,gift good anyone
41,41,5,True,"01 7, 2017",A1V9KVHS8CF7N9,B004Q7CK9M,{'Gift Amount:': ' 100'},IN,gift,Five Stars,1483747200,,,gift
42,42,5,True,"01 3, 2017",A63HW9AIN5MI3,B004Q7CK9M,,bearcat,great gift,Five Stars,1483401600,,,gift great
43,43,5,True,"01 2, 2017",A2AWS633WWTXFX,B004Q7CK9M,{'Gift Amount:': ' 50'},"Wades Web Works, LLC",Wife loves it,Five Stars,1483315200,,,wife love
44,44,5,True,"12 31, 2016",A1G2TIZW7OJ4I7,B004Q7CK9M,{'Gift Amount:': ' 100'},Bill Williams,Very pleased with the gift card in a greeting card.  Nice way to give a gift.,Five Stars,1483142400,,,greet give card nice way gift please
45,45,5,True,"12 18, 2016",A1NWGBDJ06W9BH,B004Q7CK9M,{'Gift Amount:': ' 15'},Debra A. Huntley,Gift cards the perfect gift.,Five Stars,1482019200,,,gift card perfect
46,46,5,True,"12 17, 2016",ADGKZ1FXY3DRE,B004Q7CK9M,{'Gift Amount:': ' 20'},judijudi0,Enjoyed by the person receiving it and it was appreciated.,Great way to buy a gift,1481932800,,,person receive appreciate enjoyed
47,47,5,True,"12 14, 2016",A1TC5SEU8KYKKJ,B004Q7CK9M,,Jarrod H.,Card works just fine,Five Stars,1481673600,,,card work fine
48,48,5,True,"10 20, 2016",A1O0W1MJPZYI9J,B004Q7CK9M,{'Gift Amount:': ' 25'},CYNTHIA MCGOWAN,Always a wonderful gift,Five Stars,1476921600,,,gift always wonderful
49,49,5,True,"07 19, 2016",AK3402G7FO7AY,B004Q7CK9M,{'Gift Amount:': ' 15'},JMK,Loved the Cat in the Hat card that came free with the purchase of an Amazon Gift card. Adorable to give as a gift!,Cat in the Hat Christmas card.,1468886400,,,give free hat card amazon adorable come loved purchase gift cat
50,50,5,True,"06 14, 2016",A1LHJLC4GABYY0,B004Q7CK9M,{'Gift Amount:': ' 50'},Jodi M.,Love it.,Five Stars,1465862400,,,love
51,51,5,True,"04 25, 2016",A348GXFNYRHI22,B004Q7CK9M,{'Gift Amount:': ' 30'},Joanne Fink,What can you say about a gift card.,Easy gift,1461542400,,,say card gift
52,52,4,True,"04 1, 2016",A1MAKKM3E4PFE2,B004Q7CK9M,,NPR MAN,"!Always good to give an Amazon Gift Card! I wish they would stop putting the ""A"" symbol on the cards they send with the gift card, really sort of botches the message.","Great gift, they need to drop the self promotion on the cards that come with gift card",1459468800,,,give send good card put card amazon botch symbol stop sort would really gift message always wish
53,53,5,True,"03 10, 2016",A1PD3L2DC3VIB8,B004Q7CK9M,,Cookiesbydad,They are gift cards.,Gift cards,1457568000,,,gift card
54,54,5,True,"02 29, 2016",A3PV2E6RXRS8EO,B004Q7CK9M,{'Gift Amount:': ' 60'},Brett &amp; Family,Its a gift card,Gift card as described,1456704000,,,gift card
55,55,5,True,"02 26, 2016",A3PFXPWNXFPHJP,B004Q7CK9M,{'Gift Amount:': ' 300'},earl tucker,nice,Five Stars,1456444800,,,nice
56,56,5,True,"02 22, 2016",A2U88Z24HBE9ZF,B004Q7CK9M,{'Gift Amount:': ' 25'},Annette Theel,"Was ordered as a gift, they where very happy with item.",they where very happy with item,1456099200,,,happy order item gift
57,57,5,True,"02 7, 2016",A1NTR9DDR4FCH4,B004Q7CK9M,{'Gift Amount:': ' 25'},Bozoman,Gift well received.  Can't go wrong with an Amazon gift card!,Gift,1454803200,,,well can't wrong card amazon gift receive go
58,58,5,True,"02 3, 2016",A2S1WMTSRVLCN9,B004Q7CK9M,{'Gift Amount:': ' 25'},Amazon Customer,You just can't go wrong giving an Amazon card out.  Everyone loves it and they can buy themselves just what they want.,You just can't go wrong giving an Amazon card out ...,1454457600,,,can't wrong card amazon want love give buy go everyone
59,59,4,True,"01 29, 2016",ABWSFKJ1MRN1Q,B004Q7CK9M,,Barb Peterson,what do you say about a gift card.  It came on time.  My only issue was the lack of choices in the $10 range.,what do you say about a gift card. It ...,1454025600,,,card lack come time range gift say choice issue
60,60,5,True,"01 26, 2016",A31YM6THIAWZHK,B004Q7CK9M,{'Gift Amount:': ' 25'},Virginia Rector,it great,Five Stars,1453766400,,,great
61,61,5,True,"01 22, 2016",A32M8K2QDHX8JO,B004Q7CK9M,{'Gift Amount:': ' 100'},Robbie Shortner,Happy son in law,Five Stars,1453420800,,,law happy son
62,62,5,True,"01 17, 2016",A3GJ0ME0T16IIO,B004Q7CK9M,{'Gift Amount:': ' 50'},Nanc,Great gift idea and easy to give for any occasion. Thanks.,Five Stars,1452988800,,,give great occasion idea thanks gift easy
63,63,5,True,"01 8, 2016",A1OVVGPONC0EYY,B004Q7CK9M,{'Gift Amount:': ' 25'},Scooter,as expected,Five Stars,1452211200,,,expect
64,64,5,True,"12 29, 2015",A3VN3FXPVOEHGD,B004Q7CK9M,{'Gift Amount:': ' 25'},kathy,Perfect gift card. kathy,Five Stars,1451347200,,,gift card perfect kathy
65,65,5,True,"12 28, 2015",A3EWD1TIUGTZ5Q,B004Q7CK9M,,Kissa,Exactly what I was looking for!,A+++!,1451260800,,,exactly look
66,66,5,True,"12 22, 2015",A2O59ABAZIE8UT,B004Q7CK9M,{'Gift Amount:': ' 25'},Melody Bey,Good gift,Five Stars,1450742400,,,gift good
67,67,5,True,"12 21, 2015",AKMEY1BSHSDG7,B004Q7CK9M,{'Gift Amount:': ' 100'},J. Arena,"Kudos to Amazon.com for fast delivery, beautiful card.... It's all good! This was a gift for a college student in our family who lives on her own struggling to get by. She's reluctant to accept cash, but I know she needs many things. This is the best choice! Books, music, millions of choices on Kindle, snacks, chicken soup, socks... It's all here! She was soooo excited -- really!",This is a GREAT GIFT!,1450656000,2.0,,know cash amazon.com beautiful get sock kindle many good chicken choice need card kudos live soooo best college soup excite snack struggle music accept student thing really gift million reluctant choice delivery family book fast
68,68,5,True,"11 14, 2015",A6UIRLJ0D4TES,B004Q7CK9M,{'Gift Amount:': ' 30'},Mina,Perfect for gift giving!,Five Stars,1447459200,,,gift perfect give
69,69,5,True,"08 18, 2015",A2VIDYR2CMQM3F,B004Q7CK9M,{'Gift Amount:': ' 25'},Peter R. Mantia,GREAT GIFT,Five Stars,1439856000,,,gift great
70,70,5,True,"06 15, 2015",A21G4URAAP0EN,B004Q7CK9M,{'Gift Amount:': ' 35'},Jaclyn Gordon,it's a gift card!,Five Stars,1434326400,,,gift card
71,71,5,True,"04 21, 2015",A3LBAY6DVQRSDK,B004Q7CK9M,{'Gift Amount:': ' 25'},GMack,"You can buy ANYTHING on Amazon.com.  I give Amazon gift cards for every occasion... birthdays, Christmas, Mother's Day, Father's Day, you name it!!  And the gift cards are always appreciated.  Great bargain since I can send the gift card and they can buy anything they want from Amazon.com!!  And by the way, I really love getting them myself!",Great Gift!!,1429574400,,,give day amazon.com send name card christmas birthday great card occasion amazon appreciate since want way mother's bargain really gift buy always get love every father's anything
72,72,4,True,"04 19, 2015",A33SMTIC162O6Z,B004Q7CK9M,{'Gift Amount:': ' 20'},VannaBlack,Nice to have and glad to find.,Four Stars,1429401600,,,find nice glad
73,73,5,True,"01 16, 2015",A33SGA7BQ1X7XG,B004Q7CK9M,{'Gift Amount:': ' 25'},MissElainesMusings,Great gift,Amazon Gift card,1421366400,,,gift great
74,74,5,True,"01 1, 2015",ALL9XFM0Q1N4E,B004Q7CK9M,{'Gift Amount:': ' 50'},Monopoly J,Always a great gift.,Great Gift Idea,1420070400,,,gift always great
75,75,5,True,"12 27, 2014",A344HWPE6UJYFI,B004Q7CK9M,{'Gift Amount:': ' 25'},Amazon Customer-Michele,THANKS,GIFT CARDS ARE GREAT GIFTS,1419638400,,,thanks
76,76,5,True,"11 15, 2014",A63HW9AIN5MI3,B004Q7CK9M,{'Gift Amount:': ' 25'},bearcat,nice,Five Stars,1416009600,,,nice
77,77,5,True,"10 11, 2014",A1TCBHXA93SDOW,B004Q7CK9M,{'Gift Amount:': ' 30'},Jimmy A. Jeffreys,Great!,Five Stars,1412985600,,,great
78,78,5,False,"08 11, 2014",AZGFIBEPXL8VT,B004Q7CK9M,{'Gift Amount:': ' 25'},PJB,SATISFIED,Five Stars,1407715200,,,satisfied
79,79,5,True,"08 8, 2014",A2WCRWBZJETE17,B004Q7CK9M,{'Gift Amount:': ' 50'},Jeff Quade,Good gift for anyone,Five Stars,1407456000,,,gift good anyone
80,80,5,True,"08 6, 2014",A1ISQ4BFCCGKVY,B004Q7CK9M,{'Gift Amount:': ' 25'},LC,Easiest cards to use.,Five Stars,1407283200,,,use easy card
81,81,5,True,"08 4, 2014",A1U1G73EI5IRZF,B004Q7CK9M,{'Gift Amount:': ' 20'},Victor,The design of the card is gorgeous. It's a perfect gift for your friends or family.,It's a perfect gift for your friends or family,1407110400,,,gorgeous card perfect design friends gift family
82,82,5,True,"07 29, 2014",A28TIBCUPRHJ6F,B004Q7CK9M,{'Gift Amount:': ' 30'},Will,as expected.,as expected.,1406592000,,,expect
83,83,5,True,"07 11, 2014",ARLPBIM5RLZ64,B004Q7CK9M,{'Gift Amount:': ' 20'},Marie in Ohio,Always great for gift giving!,Great gift!,1405036800,,,always great give gift
84,84,5,True,"06 25, 2014",A34R5N03X79GD8,B004Q7CK9M,{'Gift Amount:': ' 25'},Richard Rodgers,Every one on my shopping list was happy to receive the card. Shopping is fast and easy on Amazon so why not.,As good as it gets,1403654400,,,card list amazon happy one shopping receive every easy fast
85,85,5,True,"05 23, 2014",A12YA3BE6TJK3U,B004Q7CK9M,{'Gift Amount:': ' 50'},Kindle Customer,Recommend getting children/grandchildren gift cards in this day and time of High Tech toys.  Easy to please with a gift card and no wracking the brain.,Grandson's Gift Card,1400803200,,,day tech high children/grandchildren card please card time recommend gift toy get wrack brain easy
86,86,5,True,"04 25, 2014",A175XXVMLQA98A,B004Q7CK9M,{'Gift Amount:': ' 15'},J Rickman,I purchased this for my cousin for Christmas.  She loved it and it was great.  It's an amazon gift card!,For a Christmas Gift,1398384000,,,christmas great card amazon cousin love purchased gift
87,87,5,True,"04 16, 2014",AICIJFK4YKOBC,B004Q7CK9M,{'Gift Amount:': ' 25'},Kathy Dowden,"it's a gift card, what else is there to say?",I love it,1397606400,,,else say card gift
88,88,5,True,"04 5, 2014",A3PZJVCJN2J4RB,B004Q7CK9M,,howardh,I ordered one of these when the egift certificate I ordered never arrived at my friends' email.  He spent it before he even got home.  :),Better than an egift certificate,1396656000,,,arrive email spent certificate home egift never order get friend one even
89,89,5,True,"02 18, 2014",A2TZK0F2X8EIVA,B004Q7CK9M,{'Gift Amount:': ' 25'},Nikki,Always love Amazon gift cards as gifts and would recommend to anyone as a gift- you could never go wrong!,Can't go wrong.,1392681600,,,go never wrong always could love amazon would recommend anyone gift card gift
90,90,5,True,"02 15, 2014",A2K90J2GLB0B8D,B004Q7CK9M,{'Gift Amount:': ' 100'},Michael Michaud,"My son has been considering a Kindle reader. Since I did not know which one he would prefer, I was able to let him make his own choice by presenting him with the Amazon Kindle gift card.",The perfect gift.,1392422400,,,reader know let kindle present able make choice card amazon consider since son would prefer gift one
91,91,5,True,"02 9, 2014",A260QLS8Z33KCQ,B004Q7CK9M,{'Gift Amount:': ' 25'},Bun,"Always acceptable and widely enjoyed by all ages and tastes.  When you don't have any idea of a specific gift, these gift cards are perfect.  Also, Amazon has such a large range of items, there is always something for everyone.",Perfect for Christmas,1391904000,,,idea card large something widely amazon item enjoy range taste specific gift acceptable also always perfect age everyone
92,92,5,True,"01 20, 2014",A2LIUNQZMA292R,B004Q7CK9M,{'Gift Amount:': ' 25'},luv2shop,I have a nephew who loves shopping on Amazon and now his two young daughters love it too.  I purchased gift cards for each of them for Christmas so they can experience Amazon too!,Amazon Gift Card,1390176000,,,nephew card experience christmas amazon two love purchase gift daughter shop love young
93,93,5,True,"01 18, 2014",A2QKY7ZG920FT7,B004Q7CK9M,{'Gift Amount:': ' 25'},Jobie Austin,"Friends with Kindles love this. I did not realize how many people buy various things from Amazon!!!! Next year, I will probably up this one.  Wonderful for Kindle users as well.",Kindle users,1390003200,,,kindle many probably realize amazon kindles wonderful friend various thing people buy one year well love user next
94,94,5,True,"01 8, 2014",A3BTZ27R4XTL19,B004Q7CK9M,,Bertha Kidd,What's to go wrong with a gift card.  As long as it enters into a person's account as a credit it is just what you paid for.,gift card,1389139200,,,wrong person's card enters long what's gift credit go pay account
95,95,5,True,"12 21, 2013",A1CNOV5UEANRS3,B004Q7CK9M,{'Gift Amount:': ' 50'},MissNewYork41,If you are ever stuck on what to get kids (tweens) this is the way to go! Who does not love gift cards? They are the same as cash and not as impersonal. That way they spend the money to get what they want and you know they cannot return to store to exchange.,Great gift idea,1387584000,,,know get kid card stuck exchange tweens cannot way want money ever spend return gift go love impersonal store cash
96,96,5,True,"12 14, 2013",AOI2LGQR941L7,B004Q7CK9M,{'Gift Amount:': ' 25'},vocalgirl,I like how it is a well made full size Christmas card. Plenty of room to write a sentiment. The gift card is securely attached inside so no worries of it moving about or falling out.,Gift card,1386979200,,,fall securely christmas card move full inside like size attach sentiment write gift well worry room make plenty
97,97,5,True,"08 26, 2013",AAD9PJLHYQXHB,B004Q7CK9M,{'Gift Amount:': ' 25'},Kindle Customer,I love the gift cards come with the card. I am slowly buying for christmas and it will save me money by not buying additional cards,Great product,1377475200,,,card christmas buy additional card money gift come love save slowly
98,98,5,True,"04 3, 2013",A2NOW0DV5XI9NF,B004Q7CK9M,{'Gift Amount:': ' 25'},Spyder Rider,"Men are hard to buy for, but this gift card covers all the bases since there are unlimited choices offered by Amazon for which it can be redeemed.",Gift Card,1364947200,,,hard card amazon since unlimited men gift cover buy base redeem offer choice
99,99,4,True,"01 30, 2013",A1IWJ6TXCUGXBF,B004Q7CK9M,{'Gift Amount:': ' 25'},J K P,It was a good gift with a fun card to send it in. I enjoyed sending it to a special child in our family.,Fun Card,1359504000,,,send card send special fun enjoy good gift family child
100,100,5,True,"04 9, 2018",A2CM3SWOMP3A9C,B005DHN6E2,{'Gift Amount:': ' 0'},Mike,"Once again, who but Donald Trump (perhaps The Walton family) could hate an Amazon Gift Card?",who but Donald Trump (perhaps The Walton family) could hate an Amazon Gift Card,1523232000,,,hate perhaps card amazon donald trump family gift walton could
101,101,5,True,"03 24, 2018",A2L4X2YO7BKNQ4,B005DHN6E2,{'Gift Amount:': ' 0'},Mike Mo,Arrived as promised.,Five Stars,1521849600,,,arrive promise
102,102,5,True,"03 18, 2018",A3BNRL2SCE6CGU,B005DHN6E2,,karl zahler,they are gift cards,Five Stars,1521331200,,,gift card
103,103,5,True,"03 12, 2018",A1FKMXROBDOI7W,B005DHN6E2,{'Gift Amount:': ' 0'},D.M.,christmas gift.,Five Stars,1520812800,,,gift christmas
104,104,5,True,"03 5, 2018",A33N3U5Y2BVSIL,B005DHN6E2,{'Gift Amount:': ' 50'},Amazon Customer,Funny,Five Stars,1520208000,,,funny
105,105,5,True,"03 2, 2018",AEDHVVRO3Y938,B005DHN6E2,{'Gift Amount:': ' 25'},darlene r,my 2nd year of giving Amazon gift cards and everyone likes them  Thanks,Five Stars,1519948800,,,year amazon like thanks give gift card everyone
106,106,5,True,"02 15, 2018",ADGKZ1FXY3DRE,B005DHN6E2,{'Gift Amount:': ' 20'},judijudi0,What could go wrong with an amazon gift card,My grandson loves me more,1518652800,,,wrong could card amazon gift go
107,107,5,True,"01 30, 2018",AHBLLZMAXGB2U,B005DHN6E2,{'Gift Amount:': ' 100'},Billcar 43,Gave as gift,Five Stars,1517270400,,,gift give
108,108,5,True,"01 27, 2018",A2BDMJQH7BFLFG,B005DHN6E2,{'Gift Amount:': ' 50'},lizz101,These cards are the best gifts and make the holidays stress free!,Five Stars,1517011200,,,gift holiday stress free best make card
109,109,5,True,"01 13, 2018",A3FVECHCN6HJJ1,B005DHN6E2,{'Gift Amount:': ' 25'},Grace S,Always have a few on hand for last minute birthday gifts,Nice card and gc,1515801600,,,always hand birthday minute gift last
110,110,5,True,"12 29, 2017",A2LII3BB40HVFZ,B005DHN6E2,{'Gift Amount:': ' 50'},Kali the Cat,My recipients absolutely loved their gifts.  I'm going to do this more often.  Recipients love them and there are no returns.  Amazon's gift cards do not expire!,My recipients absolutely loved their gifts,1514505600,,,go card recipient return i'm often love gift amazon's gift love expire absolutely
111,111,5,True,"12 18, 2017",A2V1J3JT5OOZFO,B005DHN6E2,{'Gift Amount:': ' 25'},A Long-time Customer,Great gift to give someone,Recommended,1513555200,,,give someone great gift
112,112,5,True,"12 13, 2017",A1C1YNIRA6OSMQ,B005DHN6E2,{'Gift Amount:': ' 25'},Sis,Love giftcards...fast delivery!,Five Stars,1513123200,,,love giftcards...fast delivery
113,113,5,True,"12 9, 2017",A3MXDV25XUTB16,B005DHN6E2,{'Gift Amount:': ' 50'},Elaine Anderson,Easiest way to get birthday gifts for family and friends.,Five Stars,1512777600,,,birthday get friend easy family way gift
114,114,5,True,"12 5, 2017",A1PGEVY0S98WCC,B005DHN6E2,,Melissa Bray,Was a wonderful addition to the 'Saran Wrap Ball' Christmas Party Game! Thank you very much!,Five Stars,1512432000,,,wrap addition saran christmas game ball wonderful party thank much
115,115,3,True,"11 16, 2017",A35ZJY01RQSY5O,B005DHN6E2,{'Gift Amount:': ' 25'},Backpacker,"Cute card. But I would have liked it to come in a tin. As one of the ones I ordered, the card was bent in half. And couldn't have been done by post office as they were in a box.",Cute card. But I would have liked it to come in a tin.,1510790400,,,office card post box order would cute bent one come half like do one tin
116,116,5,True,"10 11, 2017",A1OVVGPONC0EYY,B005DHN6E2,{'Gift Amount:': ' 25'},Scooter,Is as advertised,Five Stars,1507680000,,,advertised
117,117,5,True,"08 26, 2017",A24ISEVWULRQXW,B005DHN6E2,{'Gift Amount:': ' 20'},Amazon Customer,"GAVE IT TO A FRIEND, I GUESS HE BOUGHT HIMSELF SOMETHING WITH IT, HE NEVER TOLD ME WHAT HE GOT","GAVE IT TO A FRIEND, I GUESS HE BOUGHT ...",1503705600,,,never something tell get guess friend buy give
118,118,5,True,"05 10, 2018",A175XXVMLQA98A,B005ESMF5G,{'Gift Amount:': ' 0'},J Rickman,What's not to love about an amazon gift card in a black gift box?  PURRFECT!,Five Stars,1525910400,,,box love card amazon purrfect what's black gift
119,119,5,True,"03 1, 2018",A1G2TIZW7OJ4I7,B005ESMF5G,{'Gift Amount:': ' 75'},Bill Williams,"These gift cards are quick and easy and with so many items to choose from, even a picky shopper will find something they want.  Love em!",These gift cards are quick and easy and with so many items to choose from,1519862400,,,em many picky card choose quick something find item want shopper gift love even easy
120,120,5,True,"02 4, 2018",A3GVASWGV1RL8P,B005ESMFP6,{'Gift Amount:': ' 15'},okeedukefan,The receiver loved it.,great gift,1517702400,,,love receiver
121,121,5,True,"02 8, 2018",A3VZ1JUAW5IYR8,B005ESMF5G,{'Gift Amount:': ' 0'},BETTY,Nice gift item. Nicely packaged. Reciptian very happy with the gift,Easy gift,1518048000,,,happy nice package item reciptian gift nicely
122,122,5,True,"01 30, 2018",AHBLLZMAXGB2U,B005ESMF5G,{'Gift Amount:': ' 0'},Billcar 43,This was a gift,Five Stars,1517270400,,,gift
123,123,5,True,"01 28, 2018",A2Z43ZQDGCFCBD,B005ESMF5G,{'Gift Amount:': ' 50'},Jesse Ward,"Came on time, and exactly as described.",Came on time.,1517097600,,,time exactly describe come
